trace_tag,dataset,workload,instructions,nopref_ipc,discard_ipc,permit_ipc,permit_vs_discard_ipc_pct,vberti_end_to_end_issued,vberti_end_to_end_useful,vberti_end_to_end_accuracy_pct,nopref_stlb_demand_miss,discard_stlb_demand_miss,permit_stlb_demand_miss,nopref_stlb_demand_mpki,discard_stlb_demand_mpki,permit_stlb_demand_mpki,demand_miss_reduction_count,demand_miss_reduction_pct,cross_requested,cross_in_pq,pq_drop_rate_pct,cross_pq_drop_rate_pct,dtlb_cross_lookups,dtlb_cross_misses,stlb_cross_lookups,stlb_cross_misses,stlb_cross_fills,stlb_cross_useful,stlb_cross_useless,stlb_cross_late,stlb_cross_too_early,stlb_cross_pollution_evict,cross_requested_mpki,stlb_cross_lookup_mpki,stlb_cross_translation_mpki,stlb_cross_useful_mpki,pq_survival_pct,reach_dtlb_pct_of_requested,reach_stlb_pct_of_requested,trigger_translation_pct_of_requested,useful_pct_of_requested,dtlb_miss_pct_of_lookup,stlb_miss_pct_of_lookup,fill_productivity_pct,stlb_accuracy_pct,stlb_coverage_pct_logged,stlb_too_early_among_useless_pct,stlb_late_among_useful_pct,stlb_pollution_candidate_among_cross_fill_pct,useful_vs_discard_miss_pct,net_reduction_per_useful_pct,too_early_among_useless_pct,pollution_per_fill_pct,late_per_fill_pct
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,ligra,ligra_Components,100000000.0,0.4504,0.4503,0.4534,0.6884299355985002,14937306.0,391167.0,2.618725223946005,316050.0,315962.0,307120.0,3.1605,3.15962,3.0712,8842.0,2.798437786822466,10134908.0,815460.0,81.89920000000001,91.9539,698209.0,96251.0,69808.0,18251.0,18251.0,7611.0,10640.0,0.0,1882.0,15976.0,101.34908,0.69808,0.18251,0.07611,8.046052317396468,6.88914985710773,0.6887877028582795,0.18008056905893965,0.07509688297121198,13.785413823081626,26.14456795782718,41.701824557558496,10.9028,2.41826,17.68796992481203,0.0,87.53492959289902,2.4088339737056987,116.17395874392327,17.68796992481203,87.53492959289902,0.0
ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M,ligra,ligra_Components-Shortcut,100000003.0,0.467,0.4643,0.4676,0.7107473616196458,15299768.0,388311.0,2.538018877148987,122046.0,122022.0,110775.0,1.22046,1.22022,1.10775,11247.0,9.217190342725083,9357180.0,752193.0,79.608,91.9613,659310.0,79858.0,44684.0,15911.0,15911.0,6186.0,9725.0,0.0,738.0,9364.0,93.57179719284609,0.4468399865948004,0.15910999522670013,0.061859998144200054,8.038671907561893,7.04603309971594,0.4775370357308505,0.17004054640393793,0.06610966124409277,12.112359891401617,35.607823829558676,38.878763119854185,13.843900000000001,5.28894,7.5886889460154245,0.0,58.85236628747408,5.069577617151006,181.8137730358875,7.5886889460154245,58.85236628747408,0.0
ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_21750M.length_250M,ligra,ligra_PageRank,100000001.0,0.584,0.5874,0.5901,0.4596527068437162,12467737.0,239433.0,1.920420682598614,2996894.0,2996770.0,2988158.0,29.9689,29.9677,29.8816,8612.0,0.28737607490731687,8460640.0,994132.0,76.8608,88.2499,872717.0,259298.0,196123.0,85565.0,85565.0,22856.0,62709.0,0.0,41105.0,81335.0,84.60639915393601,1.9612299803877002,0.8556499914435001,0.22855999771440003,11.750080372170427,10.315023449762666,2.3180634089146923,1.0113301121428167,0.27014504812874673,29.711578896709927,43.62823330257032,26.71185648337521,11.6539,0.75908,65.54880479675964,0.0,95.05638987903933,0.7626878272273148,37.67938396919846,65.54880479675964,95.05638987903933,0.0
ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_60750M.length_250M,ligra,ligra_PageRank,100000001.0,0.6751,0.8199,0.8519,3.9029149896328885,31733513.0,791610.0,2.4945552041464807,364684.0,364700.0,328294.0,3.64684,3.647,3.28294,36406.0,9.98245132986016,16712261.0,2429929.0,76.4393,85.4602,1632881.0,133828.0,39559.0,38378.0,38378.0,797.0,37581.0,0.0,1939.0,3837.0,167.1226083287739,0.39558999604410006,0.38377999616220004,0.007969999920300001,14.539798056049985,9.77055707782448,0.2367064516285379,0.22963978362951606,0.004768953763946124,8.195820760974009,97.01458580853914,2.076710615456772,2.01471,0.24218199999999998,5.159522098932971,0.0,9.997915472406065,0.21853578283520703,4567.879548306148,5.159522098932971,9.997915472406065,0.0
ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_79500M.length_250M,ligra,ligra_PageRank,100000004.0,0.5027,0.5079,0.5115,0.7088009450679111,14894118.0,339825.0,2.2816053961704883,3290542.0,3290542.0,3272802.0,32.9054,32.9054,32.728,17740.0,0.5391209107800478,7390321.0,917434.0,73.4799,87.586,764156.0,93099.0,62784.0,34430.0,34430.0,13439.0,20991.0,0.0,13409.0,33562.0,73.90320704387172,0.627839974886401,0.34429998622800057,0.1343899946244002,12.413993925297696,10.339956816490108,0.8495436125169665,0.4658796282326573,0.18184595770603199,12.183245305932298,54.838812436289494,39.03282021492884,21.405099999999997,0.40894700000000006,63.87975799152018,0.0,97.47894278245715,0.40841296053963144,132.00386933551604,63.87975799152018,97.47894278245715,0.0
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M,ligra,ligra_PageRankDelta,100000003.0,0.587,0.6363,0.649,1.9959138771020069,13870915.0,637102.0,4.593078394612035,196131.0,196118.0,156231.0,1.96131,1.96118,1.56231,39887.0,20.338265737974076,29306918.0,1046425.0,94.418,96.4294,799870.0,99348.0,41762.0,40320.0,40320.0,255.0,40065.0,0.0,173.0,1879.0,293.06917120792485,0.4176199874714004,0.40319998790400036,0.0025499999235000024,3.570573336984803,2.729287330725121,0.14249877793359234,0.13757843796471536,0.0008701017281994648,12.420518334229312,96.54710023466309,0.6324404761904762,0.610603,0.16295400000000002,0.43179832771745913,0.0,4.660218253968254,0.13002376120498882,15641.960784313724,0.43179832771745913,4.660218253968254,0.0
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M,ligra,ligra_PageRankDelta,100000000.0,0.6602,0.6797,0.6816,0.27953508900986357,9242291.0,176454.0,1.9092019500359814,723390.0,723384.0,717218.0,7.2339,7.23384,7.17218,6166.0,0.8523826902447386,7419994.0,455855.0,85.5626,93.8564,392555.0,19875.0,9002.0,6552.0,6553.0,848.0,5704.0,0.0,259.0,6472.0,74.19994,0.09002,0.06552,0.00848,6.143603350622655,5.29050293032582,0.12132085282009662,0.08830195819565352,0.011428580670011323,5.062984804677051,72.78382581648522,12.940637875782086,9.42013,0.118095,4.540673211781207,0.0,98.76392491988403,0.11722681176249405,727.122641509434,4.540673211781207,98.76392491988403,0.0
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,100000004.0,0.5528,0.6143,0.6426,4.60686960768355,16674217.0,575582.0,3.4519282074834456,138759.0,138759.0,116184.0,1.38759,1.38759,1.16184,22575.0,16.269214969839794,15786601.0,1737391.0,84.7478,88.9945,1505430.0,76729.0,24826.0,22708.0,22708.0,267.0,22441.0,0.0,82.0,9317.0,157.86600368535986,0.2482599900696004,0.22707999091680037,0.002669999893200004,11.00547863343097,9.536124970790102,0.15725994468346924,0.1438435037409256,0.0016913077108872264,5.096816192051441,91.46862160638041,1.1757970759203806,1.07549,0.229281,0.36540261129183194,0.0,41.02959309494451,0.19241995113830454,8455.05617977528,0.36540261129183194,41.02959309494451,0.0
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,100000001.0,0.2707,0.2783,0.2788,0.17966223499821243,25509579.0,368883.0,1.4460567930188108,2046384.0,2046411.0,2031059.0,20.4638,20.4641,20.3106,15352.0,0.7501914327082878,16706516.0,1413770.0,79.7282,91.5376,1035188.0,49597.0,28239.0,23599.0,23599.0,5219.0,18380.0,0.0,6368.0,19444.0,167.0651583293484,0.2823899971761,0.23598999764010004,0.052189999478100005,8.462386771724278,6.19631286379518,0.16902985637460258,0.14125626192798066,0.03123930806399132,4.791110406998535,83.56882325861397,22.115343870502986,18.4815,0.256301,34.64635473340588,0.0,82.39332175092164,0.25503185821421015,294.15596857635563,34.64635473340588,82.39332175092164,0.0
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,100000000.0,0.2712,0.2724,0.2737,0.47723935389134553,42700219.0,553471.0,1.296178363862724,143932.0,143906.0,126681.0,1.43932,1.43906,1.26681,17225.0,11.969619056884355,13899272.0,2674224.0,65.9264,80.76,2027966.0,81138.0,37000.0,17569.0,17569.0,8173.0,9396.0,0.0,52.0,10953.0,138.99272,0.37,0.17569,0.08173,19.240029261964224,14.590447614810328,0.26620099239729966,0.12640230366022048,0.058801640834138656,4.00095465111348,47.483783783783785,46.519437645853486,22.0892,6.06063,0.5534269902085994,0.0,62.34276282087768,5.679401831751282,210.75492475223294,0.5534269902085994,62.34276282087768,0.0
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_36000M.length_250M,ligra,ligra_Radii,100000000.0,0.2637,0.2729,0.2771,1.5390252839868168,37045221.0,561254.0,1.5150510237204415,355528.0,355510.0,331211.0,3.55528,3.5551,3.31211,24299.0,6.834969480464685,13881384.0,2469682.0,70.5818,82.20870000000001,1863895.0,67837.0,30423.0,24602.0,24602.0,7243.0,17359.0,0.0,1184.0,21475.0,138.81384,0.30423,0.24602,0.07243,17.791323977493885,13.427299468122197,0.21916402571962565,0.17723016667502317,0.05217779437554641,3.639529050724424,80.8664497255366,29.44069587838387,23.8076,2.1400200000000003,6.820669393398237,0.0,87.28965124786603,2.0373547860819667,335.48253486124537,6.820669393398237,87.28965124786603,0.0
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,parsec,parsec_canneal,100000002.0,0.4979,0.4989,0.499,0.020044097013416362,341207.0,7106.0,2.082606746051517,300940.0,300939.0,300160.0,3.0094,3.00939,3.0016,779.0,0.2588564459907157,5522.0,5522.0,0.0,0.0,4741.0,1133.0,1007.0,798.0,798.0,639.0,159.0,0.0,148.0,756.0,0.055219998895600024,0.010069999798600003,0.007979999840400003,0.006389999872200003,100.0,85.85657370517929,18.236146323795726,14.451285766026803,11.571894241216949,23.897911832946637,79.24528301886792,80.07518796992481,63.455799999999996,0.212434,93.08176100628931,0.0,94.73684210526315,0.21233539022858453,121.90923317683881,93.08176100628931,94.73684210526315,0.0
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,parsec,parsec_canneal,100000004.0,0.3933,0.3924,0.3922,-0.05096839959226607,241839.0,16562.0,6.848357791754019,475155.0,475154.0,474625.0,4.75155,4.75154,4.74625,529.0,0.11133232594064241,5158.0,5158.0,0.000413497,0.0,5074.0,1678.0,1590.0,1061.0,1061.0,617.0,444.0,0.0,398.0,996.0,0.051579997936800084,0.015899999364000026,0.010609999575600017,0.00616999975320001,100.0,98.3714618069019,30.82590151221404,20.569988367584337,11.962000775494378,33.07055577453685,66.72955974842768,58.15268614514609,38.805,0.129829,89.63963963963964,0.0,93.8737040527804,0.12985263725023888,85.73743922204214,89.63963963963964,93.8737040527804,0.0
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,100000003.0,0.378,0.3769,0.377,0.026532236667553555,490386.0,12249.0,2.497828241426142,519899.0,519894.0,519436.0,5.19899,5.19894,5.19436,458.0,0.08809488087956391,5730.0,5730.0,0.0,0.0,5491.0,2166.0,1925.0,1008.0,1008.0,557.0,451.0,0.0,383.0,927.0,0.057299998281000054,0.019249999422500018,0.010079999697600008,0.005569999832900005,100.0,95.82897033158814,33.595113438045374,17.591623036649214,9.720767888307154,39.44636678200692,52.36363636363637,55.25793650793651,28.935100000000002,0.107117,84.92239467849224,0.0,91.96428571428571,0.10713722412645656,82.2262118491921,84.92239467849224,91.96428571428571,0.0
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,parsec,parsec_canneal,100000002.0,0.2985,0.2985,0.2984,-0.03350083752093891,1492145.0,4598.0,0.30814699643801374,1227019.0,1227013.0,1227081.0,12.2702,12.2701,12.2708,-68.0,-0.005541913573857816,193336.0,134336.0,20.5365,30.5168,96058.0,2211.0,1796.0,508.0,508.0,6.0,502.0,0.0,232.0,485.0,1.9333599613328007,0.017959999640800008,0.005079999898400002,5.999999880000002e-05,69.48317954235114,49.68448711052261,0.9289527041006331,0.26275499648280715,0.003103405470269376,2.3017343688188387,28.28507795100223,1.1811023622047243,0.334076,0.000488963,46.21513944223107,0.0,95.47244094488188,0.0004889923741639249,-1133.3333333333335,46.21513944223107,95.47244094488188,0.0
parsec_2.1.canneal.simlarge.prebuilt.drop_5000M.length_15M,parsec,parsec_canneal,100000002.0,0.293,0.2929,0.293,0.03414134516899203,1506529.0,4667.0,0.309784942739237,1252508.0,1252487.0,1252572.0,12.5251,12.5249,12.5257,-85.0,-0.006786497584406065,210731.0,148133.0,21.1046,29.705199999999998,107094.0,7908.0,2022.0,493.0,493.0,5.0,488.0,0.0,144.0,482.0,2.107309957853801,0.02021999959560001,0.004929999901400002,4.999999900000002e-05,70.29483085070541,50.820240021638966,0.9595171094902981,0.23394754449986002,0.0023726931490858014,7.384167180234187,24.381800197823935,1.0141987829614605,0.24727999999999997,0.000399177,29.508196721311474,0.0,97.76876267748479,0.0003992057402591803,-1700.0,29.508196721311474,97.76876267748479,0.0
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,parsec,parsec_canneal,100000001.0,0.6519,0.6599,0.6602,0.045461433550531005,444601.0,18562.0,4.1749793635192,164349.0,164345.0,163180.0,1.64349,1.64345,1.6318,1165.0,0.7088746235054306,8829.0,8829.0,0.0,0.0,7655.0,2086.0,1595.0,1341.0,1341.0,1072.0,269.0,0.0,220.0,1284.0,0.0882899991171,0.015949999840500002,0.013409999865900002,0.010719999892800001,100.0,86.70291086193227,18.065466077698495,15.188583078491336,12.141805413976668,27.250163291966032,84.07523510971787,79.94034302759135,67.21000000000001,0.652656,81.78438661710037,0.0,95.74944071588367,0.6522863488393319,108.67537313432835,81.78438661710037,95.74944071588367,0.0
compute_fp_1_new,qmm,qmm_fp,100000000.0,0.4956,0.6077,0.6253,2.8961658713180682,15551393.0,1287598.0,8.279631284477217,119887.0,119879.0,67952.0,1.19887,1.19879,0.67952,51927.0,43.316177145288165,13613039.0,1765691.0,83.2497,87.0294,1366578.0,219476.0,95489.0,58622.0,58622.0,6532.0,52090.0,0.0,3350.0,19777.0,136.13039,0.95489,0.58622,0.06532,12.970586509008017,10.03874300220546,0.7014524824324679,0.4306312499361825,0.04798340767259978,16.06026147062224,61.39136445035553,11.142574460100303,6.84058,8.76967,6.431176809368401,0.0,33.73648118453823,5.448827567797529,794.9632578077159,6.431176809368401,33.73648118453823,0.0
compute_fp_5_new,qmm,qmm_fp,100000001.0,0.7055,0.8503,0.928,9.137951311301906,4850273.0,1260775.0,25.993897663079995,275913.0,275914.0,134749.0,2.75913,2.75914,1.34749,141165.0,51.16268112527816,9628156.0,1746918.0,87.5661,81.8562,1520278.0,284616.0,223345.0,141226.0,141226.0,77855.0,63371.0,0.0,5387.0,19753.0,96.28155903718441,2.2334499776655004,1.4122599858774,0.7785499922145,18.14384810549393,15.789918651089573,2.3197069096096907,1.4668021581702666,0.8086179741998365,18.721312812525078,63.2322192124292,55.12795094387719,34.8586,36.6197,8.50073377412381,0.0,13.986801297211562,28.217125626100888,181.31783443581014,8.50073377412381,13.986801297211562,0.0
compute_fp_7_new,qmm,qmm_fp,100000002.0,0.4103,0.4484,0.454,1.2488849241748534,16851773.0,652251.0,3.8705185501846007,186663.0,186657.0,160861.0,1.86663,1.86657,1.60861,25796.0,13.820001392929276,21359078.0,1345443.0,89.46119999999999,93.7008,1037554.0,143057.0,77853.0,37628.0,37628.0,8854.0,28774.0,0.0,8147.0,16344.0,213.5907757281845,0.7785299844294004,0.37627999247440014,0.08853999822920003,6.299162351483524,4.857672227237524,0.36449607047645033,0.17616865297275472,0.041453100175953286,13.787908870285307,48.33211308491644,23.53034973955565,11.3727,5.21698,28.313755473691526,0.0,43.43573934304242,4.743459929174904,291.3485430313982,28.313755473691526,43.43573934304242,0.0
compute_int_14_new,qmm,qmm_int,100000004.0,1.812,1.794,1.785,-0.5016722408026864,9773837.0,51789.0,0.5298737844717484,544981.0,544980.0,498009.0,5.44981,5.4498,4.98009,46971.0,8.618848398106351,3932533.0,394994.0,71.18339999999999,89.95570000000001,310947.0,70478.0,58034.0,56875.0,56875.0,937.0,55938.0,0.0,26558.0,48962.0,39.325328426986864,0.5803399767864009,0.5687499772500009,0.009369999625200015,10.044264091362995,7.907041085224205,1.4757409537313482,1.4462688552136753,0.023826882063036722,22.665598960594572,98.00289485474033,1.6474725274725277,1.6145699999999998,0.187796,47.477564446351316,0.0,86.08703296703297,0.17193291496935667,5012.913553895411,47.477564446351316,86.08703296703297,0.0
compute_int_23_new,qmm,qmm_int,100000004.0,0.3559,0.3979,0.5168,29.88187986931392,10375999.0,1052479.0,10.143399204259754,265958.0,265957.0,103472.0,2.65958,2.65957,1.03472,162485.0,61.09446263869723,7946586.0,6781177.0,17.3768,14.665500000000002,6212865.0,694864.0,522195.0,203915.0,203915.0,47268.0,156647.0,0.0,989.0,1970.0,79.46585682136573,5.221949791122008,2.039149918434003,0.47267998109280074,85.33446941869126,78.18281964103831,6.571312510806528,2.56607051128623,0.5948214742783883,11.184276497235977,39.04958875515852,23.180246671407204,9.05179,31.3573,0.631355851053643,0.0,0.9660888115146017,17.7727978583004,343.75264449521876,0.631355851053643,0.9660888115146017,0.0
compute_int_27_new,qmm,qmm_int,100000001.0,0.4864,0.53,0.5374,1.396226415094337,7307046.0,626662.0,8.576133228119817,284266.0,284265.0,262550.0,2.84266,2.84265,2.6255,21715.0,7.638998821522171,8105977.0,712482.0,89.2502,91.2104,542088.0,115130.0,25225.0,25147.0,25147.0,147.0,25000.0,0.0,1112.0,1679.0,81.0597691894023,0.25224999747750004,0.2514699974853,0.0014699999853,8.789588226070713,6.687509722763832,0.3111901255086216,0.31022787259327284,0.0018134766481572794,21.238249140360974,99.69078295341923,0.5845627709070664,0.582755,0.055957999999999994,4.4479999999999995,0.0,6.676740764305881,0.05171231069600548,14772.108843537415,4.4479999999999995,6.676740764305881,0.0
compute_int_2_new,qmm,qmm_int,100000001.0,0.1411,0.1409,0.141,0.07097232079489313,1948129.0,2456.0,0.12606968019058284,944808.0,944827.0,944629.0,9.44808,9.44827,9.44629,198.0,0.020956217381594727,11386.0,11188.0,6.18385,1.73898,10707.0,6857.0,6703.0,339.0,339.0,259.0,80.0,0.0,49.0,318.0,0.11385999886140001,0.06702999932970001,0.0033899999661000002,0.0025899999741000003,98.26102230809767,94.03653609696117,58.87054277182505,2.977340593711576,2.2747233444581063,64.0422153731204,5.057436968521557,76.40117994100295,3.86394,0.0274107,61.25000000000001,0.0,93.80530973451327,0.027412425766833507,76.44787644787645,61.25000000000001,93.80530973451327,0.0
compute_int_34_new,qmm,qmm_int,100000005.0,0.4298,0.7444,0.8264,11.015583019881792,16928102.0,2442519.0,14.428782388007821,140028.0,140023.0,10356.0,1.40028,1.40023,0.10356,129667.0,92.60407218814052,14427757.0,3550592.0,70.7729,75.3905,2742231.0,337581.0,143058.0,130772.0,130772.0,3365.0,127407.0,0.0,197.0,1483.0,144.27756278612185,1.4305799284710037,1.3077199346140034,0.03364999831750008,24.60945246028194,19.006634225957644,0.9915470575225241,0.9063917558356437,0.023323098663222564,12.310450870112694,91.41187490388513,2.5731808032300494,2.35219,24.5245,0.15462258745594826,0.0,1.13403480867464,2.4031766209836958,3853.402674591382,0.15462258745594826,1.13403480867464,0.0
compute_int_37_new,qmm,qmm_int,100000001.0,0.3701,0.3749,0.3751,0.05334755934915947,8270525.0,286086.0,3.4591032612802692,2378879.0,2378898.0,2365558.0,23.7888,23.789,23.6556,13340.0,0.5607638494798852,144104110.0,1346357.0,98.67869999999999,99.0657,1025502.0,49931.0,28293.0,14273.0,14273.0,1913.0,12360.0,0.0,2533.0,9803.0,1441.041085589589,0.28292999717070005,0.14272999857270002,0.0191299998087,0.9342946568283167,0.7116396610755932,0.019633721758525832,0.009904644635048924,0.001327512449159153,4.8689324837981784,50.44710705828297,13.40292860645975,6.7613900000000005,0.0808035,20.493527508090615,0.0,68.68212709311287,0.08041538561132087,697.3340303188709,20.493527508090615,68.68212709311287,0.0
compute_int_38_new,qmm,qmm_int,100000000.0,0.6594,0.6596,0.6571,-0.37901758641599725,113989.0,17315.0,15.190062198984112,446687.0,446688.0,433954.0,4.46687,4.46688,4.33954,12734.0,2.8507593667168134,109448.0,109205.0,0.21272499999999997,0.22202300000000003,103061.0,40513.0,35160.0,24111.0,24111.0,9059.0,15052.0,0.0,5543.0,15350.0,1.09448,0.3516,0.24111,0.09059,99.77797675608508,94.16435202105109,32.124844675096845,22.02963964622469,8.276989986112127,39.30972918950913,68.57508532423208,37.57206254406702,25.7651,2.04486,36.825671007175124,0.0,63.66388785201775,2.028037466867254,140.56739154432057,36.825671007175124,63.66388785201775,0.0
compute_int_45_new,qmm,qmm_int,100000003.0,0.1922,0.1906,0.1906,0.0,4744829.0,562634.0,11.857835129569475,260744.0,260744.0,222864.0,2.60744,2.60744,2.22864,37880.0,14.527659313349492,865291683.0,557622.0,99.93520000000001,99.93560000000001,457588.0,163960.0,37880.0,37880.0,37880.0,0.0,37880.0,0.0,0.0,0.0,8652.916570412503,0.37879998863600034,0.37879998863600034,0.0,0.06444324046507678,0.05288251453123004,0.00437771456079048,0.00437771456079048,0.0,35.8313592139654,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
srv_0_new,qmm,qmm_srv,100000005.0,1.614,1.614,1.615,0.06195786864930941,37961.0,1157.0,3.0478649139906744,228197.0,228190.0,228132.0,2.28197,2.2819,2.28132,58.0,0.02541741531180157,20812.0,5511.0,76.4641,73.5201,4094.0,436.0,154.0,135.0,135.0,17.0,118.0,0.0,44.0,132.0,0.20811998959400052,0.001539999923000004,0.0013499999325000034,0.00016999999150000043,26.479915433403807,19.671343455698636,0.7399577167019027,0.6486642321737459,0.08168364405150874,10.649731314118222,87.66233766233766,12.592592592592592,11.039,0.00745127,37.28813559322034,0.0,97.77777777777777,0.007449932074148736,341.1764705882353,37.28813559322034,97.77777777777777,0.0
srv_10_new,qmm,qmm_srv,100000000.0,1.684,1.682,1.682,0.0,28303.0,2812.0,9.9353425431933,232543.0,232532.0,232431.0,2.32543,2.32532,2.32431,101.0,0.043434882080745876,21654.0,3070.0,82.6091,85.8225,2155.0,674.0,208.0,179.0,179.0,12.0,167.0,0.0,92.0,177.0,0.21654,0.00208,0.00179,0.00012,14.177519165050336,9.951971922046734,0.9605615590652996,0.8266371109263877,0.05541701302299806,31.27610208816705,86.0576923076923,6.70391061452514,5.76923,0.00516256,55.08982035928144,0.0,98.88268156424581,0.005160580049197529,841.6666666666666,55.08982035928144,98.88268156424581,0.0
srv_1_new,qmm,qmm_srv,100000004.0,0.9925,0.9963,1.01,1.3750878249523257,3757847.0,7182.0,0.19112007487265978,163668.0,163689.0,163673.0,1.63668,1.63689,1.63673,16.0,0.0097746336039685,3684992.0,3052277.0,25.410800000000002,17.170099999999998,2617702.0,1092294.0,754267.0,376.0,376.0,35.0,341.0,0.0,40.0,371.0,36.84991852600326,7.542669698293212,0.003759999849600006,0.00034999998600000054,82.82994915592761,71.0368434992532,20.468619741915315,0.010203549967001286,0.0009497985341623536,41.727209590702074,0.049849721650290946,9.308510638297872,0.00464027,0.0213795,11.730205278592376,0.0,98.67021276595744,0.021382011008681097,45.714285714285715,11.730205278592376,98.67021276595744,0.0
srv_2_new,qmm,qmm_srv,100000000.0,1.813,1.812,1.813,0.05518763796907855,13601.0,9.0,0.06617160502904199,166926.0,166929.0,166934.0,1.66926,1.66929,1.66934,-5.0,-0.002995285420747743,3915.0,3731.0,4.11027,4.69987,2660.0,9.0,9.0,8.0,8.0,0.0,8.0,0.0,0.0,7.0,0.03915,9e-05,8e-05,0.0,95.30012771392082,67.94380587484035,0.22988505747126436,0.20434227330779056,0.0,0.3383458646616541,88.88888888888889,0.0,0.0,0.0,0.0,,87.5,0.0,,0.0,87.5,0.0
srv_3_new,qmm,qmm_srv,100000000.0,1.828,1.828,1.828,0.0,3373.0,0.0,0.0,165461.0,165468.0,165463.0,1.65461,1.65468,1.65463,5.0,0.0030217322986921943,909.0,715.0,10.6963,21.3421,533.0,17.0,17.0,12.0,12.0,0.0,12.0,0.0,0.0,9.0,0.00909,0.00017,0.00012,0.0,78.65786578657867,58.63586358635864,1.87018701870187,1.3201320132013201,0.0,3.189493433395872,70.58823529411765,0.0,0.0,0.0,0.0,,75.0,0.0,,0.0,75.0,0.0
srv_4_new,qmm,qmm_srv,100000001.0,1.893,1.895,1.894,-0.05277044854882229,4792.0,25.0,0.5217028380634391,158274.0,158273.0,158267.0,1.58274,1.58273,1.58267,6.0,0.0037909182235757203,1182.0,1177.0,2.1641500000000002,0.42301200000000005,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118199998818,0.0,0.0,0.0,99.57698815566836,74.70389170896784,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,,,,
srv_5_new,qmm,qmm_srv,100000002.0,1.919,1.92,1.92,0.0,16555.0,28.0,0.16913319238900634,159801.0,159799.0,159800.0,1.59801,1.59799,1.598,-1.0,-0.000625786143843203,4923.0,4407.0,6.081580000000001,10.4814,3308.0,5.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,5.0,0.04922999901540002,4.999999900000002e-05,4.999999900000002e-05,1.999999960000001e-05,89.51858622790981,67.19479991874873,0.10156408693885843,0.10156408693885843,0.040625634775543366,0.15114873035066506,100.0,40.0,40.0,0.0012515500000000001,0.0,0.0,100.0,0.001251572287686406,-50.0,0.0,100.0,0.0
srv_60_new,qmm,qmm_srv,100000003.0,1.561,1.561,1.56,-0.06406149903906977,29249.0,1350.0,4.615542411706383,253274.0,253276.0,253220.0,2.53274,2.53276,2.5322,56.0,0.022110267060439993,13782.0,2703.0,80.07379999999999,80.3875,1971.0,422.0,130.0,98.0,98.0,10.0,88.0,0.0,38.0,96.0,0.1378199958654001,0.0012999999610000012,0.0009799999706000008,9.999999700000008e-05,19.612538093164996,14.301262516325641,0.9432593237556233,0.7110724132927005,0.07255840951966333,21.410451547437848,75.38461538461539,10.204081632653061,7.692309999999999,0.00394898,43.18181818181818,0.0,97.95918367346938,0.003948261975078571,560.0,43.18181818181818,97.95918367346938,0.0
srv_61_new,qmm,qmm_srv,100000002.0,1.611,1.61,1.608,-0.1242236024844745,83134.0,2057.0,2.4743185700194865,228899.0,228906.0,228859.0,2.28899,2.28906,2.28859,47.0,0.020532445632705128,30752.0,13539.0,65.40209999999999,55.973600000000005,9690.0,598.0,184.0,132.0,132.0,18.0,114.0,0.0,40.0,130.0,0.3075199938496001,0.0018399999632000008,0.0013199999736000006,0.00017999999640000007,44.02640478668054,31.510145681581687,0.5983350676378771,0.4292403746097815,0.05853277835587929,6.171310629514964,71.73913043478261,13.636363636363635,9.78261,0.00786449,35.08771929824561,0.0,98.48484848484848,0.007863489816780688,261.11111111111114,35.08771929824561,98.48484848484848,0.0
