dataset,workload,trace_tag,trace_name,instructions,cycles,ipc,stlb_access,stlb_hit,stlb_miss,stlb_mpki,stlb_miss_rate,llc_access,llc_hit,llc_miss,llc_mpki,llc_miss_rate,demand_data_miss,demand_data_miss_rate,demand_instruction_miss,demand_instruction_miss_rate,l1d_prefetch_miss,l1d_prefetch_miss_rate,l1i_prefetch_miss,l1i_prefetch_miss_rate,other_miss,other_miss_rate
spec06,481.wrf,481.wrf-1281B,481.wrf-1281B.champsimtrace.xz,50000003,59850218,0.83541900000000002,10879,2,10877,0.21754000000000001,0.99981600000000004,1038061,54655,983406,19.668099999999999,0.947349,10875,0.99963199999999997,2,0.00018384,0,0,0,0,0,0
spec06,481.wrf,481.wrf-196B,481.wrf-196B.champsimtrace.xz,50000005,35645664,1.4027000000000001,3463,1037,2426,0.048520000000000001,0.70054899999999998,241737,24187,217550,4.351,0.89994499999999999,2404,0.69419600000000004,22,0.00635287,0,0,0,0,0,0
spec06,481.wrf,481.wrf-455B,481.wrf-455B.champsimtrace.xz,50000002,47088095,1.0618399999999999,4996,601,4395,0.087900000000000006,0.87970400000000004,352480,25221,327259,6.5451800000000002,0.92844700000000002,4386,0.87790199999999996,9,0.0018014400000000001,0,0,0,0,0,0
spec06,481.wrf,481.wrf-816B,481.wrf-816B.champsimtrace.xz,50000005,54343948,0.92006600000000005,5823,721,5102,0.10204000000000001,0.87618099999999999,416790,17639,399151,7.9830199999999998,0.95767899999999995,5094,0.874807,8,0.00137386,0,0,0,0,0,0
spec06,482.sphinx3,482.sphinx3-1100B,482.sphinx3-1100B.champsimtrace.xz,50000001,44904085,1.11348,56445,37048,19397,0.38794000000000001,0.34364400000000001,667066,283189,383877,7.6775399999999996,0.57547099999999995,19385,0.34343200000000002,12,0.00021259600000000001,0,0,0,0,0,0
spec06,482.sphinx3,482.sphinx3-1297B,482.sphinx3-1297B.champsimtrace.xz,50000004,46070812,1.0852900000000001,84114,54574,29540,0.59079999999999999,0.35119,753670,406444,347226,6.9445199999999998,0.46071400000000001,29540,0.35119,0,0,0,0,0,0,0,0
spec06,482.sphinx3,482.sphinx3-1395B,482.sphinx3-1395B.champsimtrace.xz,50000002,38526802,1.2978000000000001,69081,45269,23812,0.47624,0.34469699999999998,704693,445731,258962,5.1792400000000001,0.36748199999999998,23811,0.34468199999999999,1,1.44758e-05,0,0,0,0,0,0
spec06,482.sphinx3,482.sphinx3-1522B,482.sphinx3-1522B.champsimtrace.xz,50000003,38403606,1.30196,59202,42547,16655,0.33310000000000001,0.28132499999999999,663707,372140,291567,5.83134,0.439301,16654,0.281308,1,1.6891299999999999e-05,0,0,0,0,0,0
spec06,482.sphinx3,482.sphinx3-234B,482.sphinx3-234B.champsimtrace.xz,50000000,50770761,0.984819,66809,49013,17796,0.35592000000000001,0.26637100000000002,627429,168435,458994,9.1798800000000007,0.73154699999999995,17784,0.26619199999999998,12,0.000179617,0,0,0,0,0,0
spec06,482.sphinx3,482.sphinx3-417B,482.sphinx3-417B.champsimtrace.xz,50000005,49848447,1.0030399999999999,82694,51774,30920,0.61839999999999995,0.37390899999999999,741284,345365,395919,7.91838,0.53409899999999999,30920,0.37390899999999999,0,0,0,0,0,0,0,0
spec06,483.xalancbmk,483.xalancbmk-127B,483.xalancbmk-127B.champsimtrace.xz,50000001,172112293,0.29050799999999999,199906,23045,176861,3.53722,0.88472099999999998,1401102,171133,1229969,24.599399999999999,0.87785800000000003,174372,0.87226999999999999,2489,0.012450900000000001,0,0,0,0,0,0
spec06,483.xalancbmk,483.xalancbmk-716B,483.xalancbmk-716B.champsimtrace.xz,50000001,33571824,1.4893400000000001,382346,330658,51688,1.03376,0.135186,233761,123412,110349,2.2069800000000002,0.47205900000000001,51268,0.13408800000000001,420,0.00109848,0,0,0,0,0,0
spec06,483.xalancbmk,483.xalancbmk-736B,483.xalancbmk-736B.champsimtrace.xz,50000000,18627055,2.6842700000000002,358294,354177,4117,0.082339999999999997,0.0114906,85025,13064,71961,1.4392199999999999,0.84635099999999996,4097,0.011434700000000001,20,5.5820099999999998e-05,0,0,0,0,0,0
