dataset,workload,trace_tag,instructions,cycles,ipc,stlb_access,stlb_hit,stlb_miss,stlb_mpki,stlb_miss_rate,demand_data_miss,demand_data_miss_rate,demand_instruction_miss,demand_instruction_miss_rate,l1d_prefetch_miss,l1d_prefetch_miss_rate,l1i_prefetch_miss,l1i_prefetch_miss_rate,other_miss,other_miss_rate
xsbench,xsbench_XL100nuclide,xs.XL100nuclide-296B,100000000,645563315,0.154903,3801321,125213,3676108,36.7611,0.967061,3676108,0.967061,0,0,0,0,0,0,0,0
xsbench,xsbench_XL100nuclide,xs.XL100nuclide-577B,100000001,644443418,0.155173,3807762,140782,3666980,36.6698,0.963028,3666980,0.963028,0,0,0,0,0,0,0,0
xsbench,xsbench_XL100nuclide,xs.XL100nuclide-829B,100000000,644754177,0.155098,3798604,127939,3670665,36.7067,0.966319,3670665,0.966319,0,0,0,0,0,0,0,0
xsbench,xsbench_XL100unionized,xs.XL100unionized-28B,100000003,203816424,0.490638,1031925,929071,102854,1.02854,0.099672,102854,0.099672,0,0,0,0,0,0,0,0
xsbench,xsbench_XL64hash,xs.XL64hash-126B,100000001,460534574,0.217139,834486,13439,821047,8.21047,0.983895,821047,0.983895,0,0,0,0,0,0,0,0
xsbench,xsbench_XL64hash,xs.XL64hash-49B,100000004,249151182,0.401363,1364626,1086317,278309,2.78309,0.203945,278309,0.203945,0,0,0,0,0,0,0,0
xsbench,xsbench_XL64nuclide,xs.XL64nuclide-355B,100000002,645216907,0.154987,3799924,129904,3670020,36.7002,0.965814,3670020,0.965814,0,0,0,0,0,0,0,0
xsbench,xsbench_XL64unionized,xs.XL64unionized-28B,100000000,203659321,0.491016,1032123,929276,102847,1.02847,0.0996461,102847,0.0996461,0,0,0,0,0,0,0,0
xsbench,xsbench_XXL100hash,xs.XXL100hash-552B,100000005,509124998,0.196415,946849,12877,933972,9.33972,0.9864,933972,0.9864,0,0,0,0,0,0,0,0
xsbench,xsbench_XXL100hash,xs.XXL100hash-563B,100000003,507960840,0.196866,946241,12352,933889,9.33889,0.986946,933889,0.986946,0,0,0,0,0,0,0,0
xsbench,xsbench_XXL100hash,xs.XXL100hash-94B,100000000,209474435,0.477385,1035982,905056,130926,1.30926,0.126379,130926,0.126379,0,0,0,0,0,0,0,0
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-165B,100000000,689706484,0.144989,3980617,125248,3855369,38.5537,0.968536,3855369,0.968536,0,0,0,0,0,0,0,0
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-30B,100000005,195313022,0.511999,909227,780286,128941,1.28941,0.141814,128941,0.141814,0,0,0,0,0,0,0,0
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-324B,100000001,691258872,0.144664,3994670,142309,3852361,38.5236,0.964375,3852361,0.964375,0,0,0,0,0,0,0,0
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-487B,100000001,692723035,0.144358,3983852,132049,3851803,38.518,0.966854,3851803,0.966854,0,0,0,0,0,0,0,0
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-648B,100000001,690829449,0.144754,3981605,123037,3858568,38.5857,0.969099,3858568,0.969099,0,0,0,0,0,0,0,0
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-650B,100000001,694387627,0.144012,3979684,129775,3849909,38.4991,0.967391,3849909,0.967391,0,0,0,0,0,0,0,0
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-861B,100000001,691800914,0.14455,3980496,124252,3856244,38.5624,0.968785,3856244,0.968785,0,0,0,0,0,0,0,0
xsbench,xsbench_XXL100unionized,xs.XXL100unionized-24B,100000005,306365159,0.326408,1576900,719247,857653,8.57653,0.543885,857646,0.543881,7,4.43909e-06,0,0,0,0,0,0
xsbench,xsbench_XXL64hash,xs.XXL64hash-205B,100000005,507914088,0.196884,947571,12584,934987,9.34987,0.98672,934987,0.98672,0,0,0,0,0,0,0,0
xsbench,xsbench_XXL64hash,xs.XXL64hash-24B,100000000,306869633,0.325871,1576905,719282,857623,8.57623,0.543865,857616,0.54386,7,4.43908e-06,0,0,0,0,0,0
xsbench,xsbench_XXL64nuclide,xs.XXL64nuclide-24B,100000003,306436689,0.326332,1577034,719514,857520,8.5752,0.543755,857513,0.54375,7,4.43871e-06,0,0,0,0,0,0
xsbench,xsbench_XXL64nuclide,xs.XXL64nuclide-531B,100000005,692064170,0.144495,3992716,135148,3857568,38.5757,0.966151,3857568,0.966151,0,0,0,0,0,0,0,0
xsbench,xsbench_XXL64nuclide,xs.XXL64nuclide-566B,100000002,691258247,0.144664,3977580,136463,3841117,38.4112,0.965692,3841117,0.965692,0,0,0,0,0,0,0,0
xsbench,xsbench_XXL64unionized,xs.XXL64unionized-24B,100000001,306620030,0.326137,1577263,719502,857761,8.57761,0.543829,857754,0.543824,7,4.43807e-06,0,0,0,0,0,0
