dataset,workload,trace_tag,discard_pgc_stlb_mpki,pref_stlb_mpki,pref_stlb_mpki_reduction,pref_stlb_mpki_reduction_pct,ideal_demand_stlb_mpki,ideal_demand_stlb_mpki_reduction,ideal_demand_stlb_mpki_reduction_pct,ideal_l1pref_stlb_mpki,ideal_l1pref_stlb_mpki_reduction,ideal_l1pref_stlb_mpki_reduction_pct,ideal_all_stlb_mpki,ideal_all_stlb_mpki_reduction,ideal_all_stlb_mpki_reduction_pct
spec06,459.GemsFDTD,459.GemsFDTD-1169B,1.7785500000000001,1.77725,0.0013000000000000789,0.073093250119482533,0.56820999999999999,1.21034,68.052064884315882,1.2114100000000001,0.56713999999999998,31.887773748278093,0,1.7785500000000001,100
spec06,459.GemsFDTD,459.GemsFDTD-1211B,1.07741,1.0772200000000001,0.00018999999999991246,0.017634883656170164,1.07142,0.0059899999999999398,0.55596291105520779,0.0055500000000000002,1.07186,99.484875766885409,0,1.07741,100
spec06,459.GemsFDTD,459.GemsFDTD-765B,2.2624399999999998,2.2873800000000002,-0.024940000000000406,-1.1023496755715234,2.2501099999999998,0.012329999999999952,0.54498682837997858,0.035349999999999999,2.2270899999999996,98.43752762504198,0,2.2624399999999998,100
spec06,471.omnetpp,471.omnetpp-188B,4.5205500000000001,5.2727899999999996,-0.75223999999999958,-16.640453042218304,1.5148600000000001,3.00569,66.489475838117045,3.7331500000000002,0.78739999999999988,17.418234506863094,0,4.5205500000000001,100
spec06,473.astar,473.astar-359B,17.1205,17.229399999999998,-0.10889999999999844,-0.63607955375133418,0.23427000000000001,16.886230000000001,98.631640431062166,17.056100000000001,0.064399999999999125,0.37615723839841131,0,17.1205,100
spec06,473.astar,473.astar-42B,5.51518,9.0485199999999999,-3.5333399999999999,-64.065724056150472,7.2916499999999997,-1.7764699999999998,-32.210553418020794,1.64838,3.8668,70.111945575665715,0,5.51518,100
spec06,483.xalancbmk,483.xalancbmk-127B,3.46828,3.4782600000000001,-0.0099800000000000999,-0.28775070063546959,0.037879999999999997,3.4304000000000001,98.907815977948715,3.4416000000000002,0.026679999999999815,0.7692573840635597,0,3.46828,100
spec17,602.gcc_s,602.gcc_s-2226B,1.3137700000000001,1.40638,-0.092609999999999859,-7.0491790800520482,1.1957800000000001,0.11799000000000004,8.9810240757514652,0.21013999999999999,1.1036300000000001,84.004810583283216,0,1.3137700000000001,100
spec17,605.mcf_s,605.mcf_s-1536B,22.3931,22.395099999999999,-0.0019999999999988916,-0.0089313225948961517,0.014370000000000001,22.378730000000001,99.9358284471556,22.380500000000001,0.012599999999999056,0.056267332347903487,0,22.3931,100
spec17,605.mcf_s,605.mcf_s-1644B,24.215699999999998,24.220199999999998,-0.0045000000000001705,-0.018582985418547082,0.61707000000000001,23.59863,97.451777152838858,23.786899999999999,0.42879999999999896,1.7707520327721271,0,24.215699999999998,100
spec17,605.mcf_s,605.mcf_s-472B,1.29826,1.30491,-0.0066500000000000448,-0.51222405373345659,1.1657500000000001,0.13250999999999991,10.206738249657221,0.13821,1.16005,89.354212561428369,0,1.29826,100
spec17,605.mcf_s,605.mcf_s-782B,1.1317600000000001,1.1565000000000001,-0.024739999999999984,-2.1859758252632977,0.85816000000000003,0.27360000000000007,24.174736693291866,0.29907,0.83269000000000015,73.574786173747086,0,1.1317600000000001,100
spec17,605.mcf_s,605.mcf_s-994B,8.0770700000000009,8.0803200000000004,-0.003249999999999531,-0.040237363301298679,0.021229999999999999,8.0558400000000017,99.737157162188765,8.0604600000000008,0.016610000000000014,0.20564387828754249,0,8.0770700000000009,100
spec17,620.omnetpp_s,620.omnetpp_s-141B,4.8616799999999998,4.9847200000000003,-0.12304000000000048,-2.5308123940695593,0.15303,4.7086499999999996,96.852322653897417,4.8354799999999996,0.026200000000000223,0.53890836089582894,0,4.8616799999999998,100
spec17,620.omnetpp_s,620.omnetpp_s-874B,4.2751099999999997,4.4001599999999996,-0.12504999999999988,-2.9250709338473069,0.22353999999999999,4.0515699999999999,94.77112869610373,4.1848000000000001,0.090309999999999668,2.112460264180327,0,4.2751099999999997,100
spec17,623.xalancbmk_s,623.xalancbmk_s-10B,4.8117900000000002,4.8197900000000002,-0.0080000000000000071,-0.16625829473022602,0.040840000000000001,4.77095,99.151251405402149,4.7798699999999998,0.031920000000000393,0.66337059597364467,0,4.8117900000000002,100
spec17,623.xalancbmk_s,623.xalancbmk_s-592B,1.2852399999999999,1.3390500000000001,-0.053810000000000136,-4.1867666739286102,0.055719999999999999,1.2295199999999999,95.664622949799266,1.2800100000000001,0.0052299999999998459,0.40692788895457799,0,1.2852399999999999,100
spec17,623.xalancbmk_s,623.xalancbmk_s-700B,1.75718,1.8130599999999999,-0.05587999999999993,-3.1800953800976473,0.048910000000000002,1.70827,97.216562901922401,1.76403,-0.0068500000000000227,-0.38982915808283281,0,1.75718,100
spec17,649.fotonik3d_s,649.fotonik3d_s-10881B,3.3959899999999998,3.39514,0.00084999999999979536,0.025029520110475545,3.3833799999999998,0.01261000000000001,0.37132029246258469,0.01366,3.3823300000000001,99.597760888577412,0,3.3959899999999998,100
gap,bc,bc.kron-2608B,18.143999999999998,18.159500000000001,-0.015500000000002956,-0.085427689594363976,0.09425,18.04975,99.480544532627874,18.065999999999999,0.077999999999999403,0.42989417989417467,0,18.143999999999998,100
gap,bc,bc.kron-5154B,2.8610600000000002,2.8633000000000002,-0.0022400000000000198,-0.078292660762091515,0.02477,2.83629,99.134236961126305,2.8399399999999999,0.02112000000000025,0.73818794432833901,0,2.8610600000000002,100
