dataset,workload,num_traces,ipc,stlb_mpki,stlb_miss_rate,llc_mpki,llc_miss_rate,demand_data_miss_rate,demand_instruction_miss_rate,l1d_prefetch_miss_rate,l1i_prefetch_miss_rate,other_miss_rate,demand_data_share,demand_instruction_share,l1d_prefetch_share,l1i_prefetch_share,other_share
gap,gap.bc.web-10B,1,1.11439,0.090379990962000903,0.01615180336189118,13.752818624718138,0.69511206446891183,0,0,0.01615180336189118,0,0,0,0,1,0,0
gap,gap.bfs.twitter-10B,1,1.83646,0.03889999611000039,0.071315953507131602,5.7525794247420574,0.94324382821313324,0,0,0.071315953507131602,0,0,0,0,1,0,0
gap,gap.bfs.web-10B,1,1.7595099999999999,0.019560000000000001,0.07955100048804295,9.0746000000000002,0.96185685243246566,0,0,0.07955100048804295,0,0,0,0,1,0,0
gap,gap.cc.twitter-10B,1,0.77914000000000005,0.02041999959160001,0.0056861216306527069,9.1908198161836037,0.60228178243774577,0,0,0.0056861216306527069,0,0,0,0,1,0,0
gap,gap.cc.web-10B,1,1.0968100000000001,0.60371998792560022,0.55892754642916664,45.390899092182018,0.97695263972147395,0,0,0.55892754642916664,0,0,0,0,1,0,0
gap,gap.pr.twitter-10B,1,0.036589099999999992,1.1958399521664018,0.0078317648060461983,269.56080921756762,0.91320258725943304,0,0,0.0078317648060461983,0,0,0,0,1,0,0
gap,gap.pr.web-10B,1,0.83723700000000001,0.069139995851600244,0.10343486326371851,24.449978533001289,0.97186015378059876,0,0,0.10343486326371851,0,0,0,0,1,0,0
gap,gap.tc.twitter-10B,1,0.97121400000000002,0.0041599997504000149,0.013802256138022561,21.237858725728476,0.71127783690805435,0,0,0.013802256138022561,0,0,0,0,1,0,0
gap,gap.tc.web-10B,1,1.0884400000000001,0.00069999999999999999,0.0064314590224182283,3.33786,0.32864985998810586,0,0,0.0064314590224182283,0,0,0,0,1,0,0
ligra,ligra_BC,8,1.5613559538676574,0.0022924999140312534,0.011734145467574347,13.851364480573832,0.74409846380297573,0,0,0.011734145467574347,0,0,0,0,1,0,0
ligra,ligra_BFS,8,1.3752926793098648,0.019844999206200031,0.0079213177049134529,15.819779367208826,0.7700590828989623,0,0,0.0079213177049134529,0,0,0,0,1,0,0
ligra,ligra_BFS-Bitvector,5,1.724067586301544,0.016451999736768003,0.0041521087119579317,8.3867918658113307,0.4931457682610168,0,0,0.0041521087119579317,0,0,0,0,1,0,0
ligra,ligra_BFSCC,9,1.3147432402315389,0.010399999745777783,0.0035312892601269906,17.440144018129814,0.73546082921022304,0,0,0.0035312892601269906,0,0,0,0,1,0,0
