access_id,cycle,ip,vaddr,vpn,offset,type,origin,cpu,instr_id,is_instr,prefetch_from_this
630,1484660,0,139669186636864,34098922518,49,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
631,1484722,0,139669186632704,34098922517,48,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
632,1484994,0,139669186622720,34098922515,20,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
633,1485166,0,139669186618240,34098922514,14,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
634,1485624,0,139669186613120,34098922512,62,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
635,1485835,0,139669186608128,34098922511,48,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
636,1486266,0,139669186602816,34098922510,29,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
637,1486524,0,139669186600896,34098922509,63,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
638,1487027,0,139669186883840,34098922579,4,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
639,1487334,0,139669186848832,34098922570,33,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
640,1487356,0,139669186878144,34098922577,43,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
641,1487416,0,139669186842880,34098922569,4,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
642,1487684,0,139669186841600,34098922568,48,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
643,1487792,0,139669186829056,34098922565,44,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
644,1487890,0,139669186820224,34098922563,34,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
645,1488715,0,139669186823744,34098922564,25,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
646,1488928,0,139669186816128,34098922562,34,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
647,1488966,0,139669186811776,34098922561,30,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
648,1489075,0,139669186801280,34098922558,58,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
649,1489529,0,139669186794752,34098922557,20,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
650,1489543,0,139669186792832,34098922556,54,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
651,1489827,0,139669186781312,34098922554,2,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
652,1490123,0,139669186785664,34098922555,6,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
653,1490341,0,139669186779456,34098922553,37,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
654,1490479,0,139669186772544,34098922551,57,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
655,1491082,0,139669186767552,34098922550,43,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
656,1491329,0,139669186761344,34098922549,10,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
657,1491941,0,139669186757376,34098922548,12,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
658,1491962,0,139669186751488,34098922546,48,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
659,1492000,0,139669186738368,34098922543,35,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
660,1492046,0,139669186730368,34098922541,38,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
661,1492131,0,139669186742720,34098922544,39,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
662,1492179,0,139669186733760,34098922542,27,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
663,1492379,0,139669186726272,34098922540,38,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
664,1492751,0,139669186721536,34098922539,28,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
665,1492793,0,139669186717760,34098922538,33,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
666,1492834,0,139669186711744,34098922537,3,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
667,1492842,0,139669186708736,34098922536,20,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
668,1493104,0,139669186705984,34098922535,41,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
669,1493267,0,139669186694912,34098922532,60,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
670,1493439,0,139669186698752,34098922533,56,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
671,1493781,0,139669186690944,34098922531,62,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
672,1493937,0,139669186678784,34098922529,0,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
673,1494139,0,139669186684480,34098922530,25,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
674,1494489,0,139669186678336,34098922528,57,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
675,1494576,0,139669186674176,34098922527,56,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
676,1495085,0,139669186669696,34098922526,50,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
677,1495136,0,139669186659968,34098922524,26,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
678,1495199,0,139669186664320,34098922525,30,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
679,1495926,0,139669186654336,34098922523,2,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
680,1495938,0,139669186653696,34098922522,56,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
681,1496296,0,139669186645504,34098922520,56,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
682,1496314,0,139669186640064,34098922519,35,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
683,1496586,0,139669186636864,34098922518,49,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
684,1496951,0,139669186632704,34098922517,48,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
685,1497036,0,139669186620544,34098922514,50,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
686,1497329,0,139669186625280,34098922515,60,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
687,1497714,0,139669186613120,34098922512,62,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
688,1498380,0,139669186605120,34098922511,1,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
689,1498482,0,139669186600256,34098922509,53,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
690,1498549,0,139669186603584,34098922510,41,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
691,1499054,0,139669186895616,34098922581,60,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
692,1499100,0,139669186883840,34098922579,4,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
693,1499101,0,139669186798912,34098922558,21,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
694,1499186,0,139669186848832,34098922570,33,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
695,1499659,0,139669186878144,34098922577,43,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
696,1499689,0,139669186843520,34098922569,14,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
697,1499945,0,139669186827456,34098922565,19,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
698,1499951,0,139669186841600,34098922568,48,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
699,1501049,0,139669186823424,34098922564,20,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
700,1501051,0,139669186820224,34098922563,34,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
701,1501114,0,139669186816128,34098922562,34,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
702,1501202,0,139669186811264,34098922561,22,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
703,1501450,0,139669186804992,34098922559,52,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
704,1501805,0,139669186792832,34098922556,54,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
705,1501976,0,139669186794752,34098922557,20,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
706,1679053,0,139669184323648,34098921954,1,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
707,2024761,0,139669184327744,34098921955,1,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
708,2349931,0,139669184331776,34098921956,0,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
709,2551879,0,139669184336064,34098921957,3,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
710,2580163,0,139669184335936,34098921957,1,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
711,2889464,0,139669184339968,34098921958,0,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
712,3364139,0,139669184344064,34098921959,0,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
713,3735537,0,139669184348288,34098921960,2,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
714,4070938,0,139669184352384,34098921961,2,LOAD,L1D_Prefetch_Cross_Page,0,0,0,0
