dataset,workload,trace_tag,trace_name,instructions,cycles,ipc,stlb_access,stlb_hit,stlb_miss,stlb_mpki,stlb_miss_rate,stlb_demand_access,stlb_demand_hit,stlb_demand_miss,stlb_demand_mpki,stlb_demand_miss_rate,stlb_raw_demand_miss,stlb_raw_demand_mpki,cp_pb_demand_hit,cp_pb_demand_hit_mpki,stlb_pb_demand_miss,stlb_pb_demand_mpki,demand_data_miss,demand_data_miss_rate,demand_instruction_miss,demand_instruction_miss_rate,l1d_prefetch_miss,l1d_prefetch_miss_rate,l1i_prefetch_miss,l1i_prefetch_miss_rate,other_miss,other_miss_rate
spec17,619.lbm_s,619.lbm_s-3766B,619.lbm_s-3766B.champsimtrace.xz,100000001,109892424,0.90998100000000004,72533,33239,39294,0.39294000000000001,0.54174,72533,33239,39294,0.39294000000000001,0.54174,21831,0.21831,0,0,21831,0.21831,21831,0.30098000000000003,0,0,17463,0.240759,0,0,0,0
spec17,619.lbm_s,619.lbm_s-4268B,619.lbm_s-4268B.champsimtrace.xz,100000005,199601242,0.50099899999999997,137175,62797,74378,0.74378,0.54221299999999995,137175,62797,74378,0.74378,0.54221299999999995,48949,0.48948999999999998,0,0,48949,0.48948999999999998,48949,0.35683599999999999,0,0,25429,0.18537600000000001,0,0,0,0
spec17,620.omnetpp_s,620.omnetpp_s-141B,620.omnetpp_s-141B.champsimtrace.xz,100000002,213777625,0.46777600000000003,2274740,1776268,498472,4.9847200000000003,0.219134,2274740,1776268,498472,4.9847200000000003,0.219134,nan,nan,nan,nan,nan,nan,481974,0.21188100000000001,1723,0.00075744899999999999,14775,0.0064952500000000002,0,0,0,0
spec17,620.omnetpp_s,620.omnetpp_s-874B,620.omnetpp_s-874B.champsimtrace.xz,100000000,194631732,0.513791,2099443,1659427,440016,4.4001599999999996,0.209587,2099443,1659427,440016,4.4001599999999996,0.209587,nan,nan,nan,nan,nan,nan,415976,0.19813600000000001,2226,0.00106028,21814,0.010390399999999999,0,0,0,0
spec17,621.wrf_s,621.wrf_s-6673B,621.wrf_s-6673B.champsimtrace.xz,100000000,58414671,1.7119,169369,150239,19130,0.1913,0.11294899999999999,169369,150239,19130,0.1913,0.11294899999999999,3121,0.031210000000000002,0,0,3121,0.031210000000000002,3121,0.018427200000000001,92,0.00054319299999999997,15917,0.093978199999999998,0,0,0,0
spec17,621.wrf_s,621.wrf_s-8065B,621.wrf_s-8065B.champsimtrace.xz,100000002,50285532,1.98864,49488,43075,6413,0.064130000000000006,0.12958700000000001,49488,43075,6413,0.064130000000000006,0.12958700000000001,794,0.0079399999999999991,0,0,794,0.0079399999999999991,794,0.016044300000000001,44,0.00088910400000000004,5575,0.112654,0,0,0,0
spec17,623.xalancbmk_s,623.xalancbmk_s-10B,623.xalancbmk_s-10B.champsimtrace.xz,100000004,147623908,0.67739700000000003,725736,243757,481979,4.8197900000000002,0.66412400000000005,725736,243757,481979,4.8197900000000002,0.66412400000000005,nan,nan,nan,nan,nan,nan,472815,0.65149699999999999,5174,0.0071293099999999998,3990,0.0054978700000000002,0,0,0,0
spec17,623.xalancbmk_s,623.xalancbmk_s-165B,623.xalancbmk_s-165B.champsimtrace.xz,100000003,30464146,3.2825500000000001,38469,38349,120,0.0011999999999999999,0.0031193900000000001,38469,38349,120,0.0011999999999999999,0.0031193900000000001,111,0.0011100000000000001,0,0,111,0.0011100000000000001,111,0.00288544,0,0,9,0.00023395499999999999,0,0,0,0
spec17,623.xalancbmk_s,623.xalancbmk_s-202B,623.xalancbmk_s-202B.champsimtrace.xz,100000005,39651471,2.52197,45672,45578,94,0.00093999999999999997,0.0020581499999999999,45672,45578,94,0.00093999999999999997,0.0020581499999999999,89,0.00088999999999999995,0,0,89,0.00088999999999999995,89,0.0019486799999999999,0,0,5,0.00010947599999999999,0,0,0,0
spec17,623.xalancbmk_s,623.xalancbmk_s-325B,623.xalancbmk_s-325B.champsimtrace.xz,100000003,85218503,1.1734500000000001,2388562,2384858,3704,0.037039999999999997,0.00155072,2388562,2384858,3704,0.037039999999999997,0.00155072,2273,0.02273,0,0,2273,0.02273,2273,0.00095161900000000001,341,0.000142764,1090,0.00045634199999999999,0,0,0,0
spec17,623.xalancbmk_s,623.xalancbmk_s-592B,623.xalancbmk_s-592B.champsimtrace.xz,100000000,84808837,1.1791199999999999,2380978,2247073,133905,1.3390500000000001,0.056239499999999998,2380978,2247073,133905,1.3390500000000001,0.056239499999999998,nan,nan,nan,nan,nan,nan,126428,0.053099199999999999,1785,0.00074969200000000004,5692,0.00239061,0,0,0,0
spec17,623.xalancbmk_s,623.xalancbmk_s-700B,623.xalancbmk_s-700B.champsimtrace.xz,100000000,96529033,1.03596,3120236,2938930,181306,1.8130599999999999,0.058106499999999998,3120236,2938930,181306,1.8130599999999999,0.058106499999999998,nan,nan,nan,nan,nan,nan,174707,0.055991600000000002,1766,0.00056598300000000005,4833,0.0015489200000000001,0,0,0,0
spec17,625.x264_s,625.x264_s-20B,625.x264_s-20B.champsimtrace.xz,100000000,27153844,3.6827200000000002,156829,154310,2519,0.025190000000000001,0.016062099999999999,156829,154310,2519,0.025190000000000001,0.016062099999999999,1300,0.012999999999999999,0,0,1300,0.012999999999999999,1300,0.0082892799999999996,50,0.00031881900000000003,1169,0.0074539799999999998,0,0,0,0
spec17,625.x264_s,625.x264_s-39B,625.x264_s-39B.champsimtrace.xz,100000003,32076062,3.1175899999999999,106817,104289,2528,0.02528,0.023666599999999999,106817,104289,2528,0.02528,0.023666599999999999,859,0.0085900000000000004,0,0,859,0.0085900000000000004,859,0.00804179,82,0.000767668,1587,0.014857199999999999,0,0,0,0
spec17,627.cam4_s,627.cam4_s-490B,627.cam4_s-490B.champsimtrace.xz,100000001,50987576,1.96126,35318,33643,1675,0.016750000000000001,0.047426200000000002,35318,33643,1675,0.016750000000000001,0.047426200000000002,225,0.0022499999999999998,0,0,225,0.0022499999999999998,225,0.00637069,0,0,1450,0.041055599999999998,0,0,0,0
spec17,627.cam4_s,627.cam4_s-573B,627.cam4_s-573B.champsimtrace.xz,100000001,63889523,1.5651999999999999,73019,63178,9841,0.098409999999999997,0.134773,73019,63178,9841,0.098409999999999997,0.134773,2768,0.02768,0,0,2768,0.02768,2768,0.037907900000000001,308,0.0042180799999999999,6765,0.092647099999999996,0,0,0,0
spec17,628.pop2_s,628.pop2_s-17B,628.pop2_s-17B.champsimtrace.xz,100000000,39688791,2.5196000000000001,38963,33963,5000,0.050000000000000003,0.128327,38963,33963,5000,0.050000000000000003,0.128327,2216,0.022159999999999999,0,0,2216,0.022159999999999999,2216,0.056874500000000001,50,0.00128327,2734,0.070169099999999998,0,0,0,0
spec17,649.fotonik3d_s,649.fotonik3d_s-10881B,649.fotonik3d_s-10881B.champsimtrace.xz,100000005,85803110,1.1654599999999999,727798,388284,339514,3.39514,0.46649499999999999,727798,388284,339514,3.39514,0.46649499999999999,nan,nan,nan,nan,nan,nan,1262,0.0017340000000000001,0,0,338252,0.46476099999999998,0,0,0,0
spec17,649.fotonik3d_s,649.fotonik3d_s-1176B,649.fotonik3d_s-1176B.champsimtrace.xz,100000001,45899836,2.1786599999999998,23871,10151,13720,0.13719999999999999,0.57475600000000004,23871,10151,13720,0.13719999999999999,0.57475600000000004,23,0.00023000000000000001,0,0,23,0.00023000000000000001,23,0.00096351200000000003,0,0,13697,0.57379199999999997,0,0,0,0
spec17,649.fotonik3d_s,649.fotonik3d_s-7084B,649.fotonik3d_s-7084B.champsimtrace.xz,100000002,70142075,1.4256800000000001,88257,60813,27444,0.27444000000000002,0.31095600000000001,88257,60813,27444,0.27444000000000002,0.31095600000000001,1359,0.01359,0,0,1359,0.01359,1359,0.015398200000000001,0,0,26085,0.29555700000000001,0,0,0,0
spec17,649.fotonik3d_s,649.fotonik3d_s-8225B,649.fotonik3d_s-8225B.champsimtrace.xz,100000000,45977378,2.1749800000000001,23648,9920,13728,0.13728000000000001,0.58051399999999997,23648,9920,13728,0.13728000000000001,0.58051399999999997,25,0.00025000000000000001,0,0,25,0.00025000000000000001,25,0.0010571700000000001,0,0,13703,0.579457,0,0,0,0
spec17,654.roms_s,654.roms_s-1007B,654.roms_s-1007B.champsimtrace.xz,100000005,115453806,0.866147,18391,384,18007,0.18007000000000001,0.97911999999999999,18391,384,18007,0.18007000000000001,0.97911999999999999,5906,0.059060000000000001,0,0,5906,0.059060000000000001,5906,0.321135,2,0.000108749,12099,0.65787600000000002,0,0,0,0
spec17,654.roms_s,654.roms_s-1021B,654.roms_s-1021B.champsimtrace.xz,100000003,43841862,2.2809300000000001,1772324,1770132,2192,0.021919999999999999,0.00123679,1772324,1770132,2192,0.021919999999999999,0.00123679,1482,0.01482,0,0,1482,0.01482,1482,0.00083619,2,1.12846e-06,708,0.00039947499999999999,0,0,0,0
spec17,654.roms_s,654.roms_s-1070B,654.roms_s-1070B.champsimtrace.xz,100000005,72608779,1.37724,50696,236,50460,0.50460000000000005,0.99534500000000004,50696,236,50460,0.50460000000000005,0.99534500000000004,14276,0.14276,0,0,14276,0.14276,14276,0.28160000000000002,0,0,36184,0.71374499999999996,0,0,0,0
spec17,654.roms_s,654.roms_s-1390B,654.roms_s-1390B.champsimtrace.xz,100000002,74102613,1.34948,49829,3248,46581,0.46581,0.93481700000000001,49829,3248,46581,0.46581,0.93481700000000001,11355,0.11355,0,0,11355,0.11355,11355,0.227879,5,0.000100343,35221,0.70683700000000005,0,0,0,0
spec17,654.roms_s,654.roms_s-1613B,654.roms_s-1613B.champsimtrace.xz,100000004,103149542,0.96946600000000005,6588,391,6197,0.061969999999999997,0.94064999999999999,6588,391,6197,0.061969999999999997,0.94064999999999999,1436,0.01436,0,0,1436,0.01436,1436,0.217972,8,0.00121433,4753,0.72146299999999997,0,0,0,0
spec17,654.roms_s,654.roms_s-293B,654.roms_s-293B.champsimtrace.xz,100000003,37326209,2.6790799999999999,31224,15663,15561,0.15561,0.498367,31224,15663,15561,0.15561,0.498367,8377,0.083769999999999997,0,0,8377,0.083769999999999997,8377,0.268287,16,0.00051242599999999996,7168,0.22956699999999999,0,0,0,0
spec17,654.roms_s,654.roms_s-294B,654.roms_s-294B.champsimtrace.xz,100000000,44798071,2.23224,42715,8788,33927,0.33927000000000002,0.79426399999999997,42715,8788,33927,0.33927000000000002,0.79426399999999997,16586,0.16586000000000001,0,0,16586,0.16586000000000001,16586,0.388295,0,0,17341,0.40597,0,0,0,0
spec17,654.roms_s,654.roms_s-523B,654.roms_s-523B.champsimtrace.xz,100000001,73450580,1.3614599999999999,55402,1522,53880,0.53879999999999995,0.97252799999999995,55402,1522,53880,0.53879999999999995,0.97252799999999995,16062,0.16062000000000001,0,0,16062,0.16062000000000001,16062,0.28991699999999998,0,0,37818,0.68261099999999997,0,0,0,0
spec17,657.xz_s,657.xz_s-2302B,657.xz_s-2302B.champsimtrace.xz,100000002,90544921,1.10442,623616,524485,99131,0.99131000000000002,0.15896199999999999,623616,524485,99131,0.99131000000000002,0.15896199999999999,98189,0.98189000000000004,0,0,98189,0.98189000000000004,98189,0.15745100000000001,0,0,942,0.0015105400000000001,0,0,0,0
