dataset,workload,num_traces,discard_stlb_data_demand_mpki_amean,translation_only_stlb_data_demand_mpki_amean,translation_only_vs_discard_ipc_pct_geomean,cross_requested_mpki_amean,pq_drop_rate_pct_weighted,reach_stlb_pct_of_requested_weighted,trigger_page_walk_pct_of_requested_weighted,useful_pct_of_requested_weighted,combined_fill_productivity_pct_weighted,useful_vs_discard_miss_pct_weighted,demand_miss_reduction_pct_weighted,too_early_among_useless_pct_weighted,combined_local_pollution_candidates_per_fill_pct_weighted,cross_pq_drop_rate_pct_n,cross_pq_drop_rate_pct_amean,cross_pq_drop_rate_pct_median,cross_pq_drop_rate_pct_p25,cross_pq_drop_rate_pct_p75,reach_stlb_pct_of_requested_n,reach_stlb_pct_of_requested_amean,reach_stlb_pct_of_requested_median,reach_stlb_pct_of_requested_p25,reach_stlb_pct_of_requested_p75,trigger_page_walk_pct_of_requested_n,trigger_page_walk_pct_of_requested_amean,trigger_page_walk_pct_of_requested_median,trigger_page_walk_pct_of_requested_p25,trigger_page_walk_pct_of_requested_p75,useful_pct_of_requested_n,useful_pct_of_requested_amean,useful_pct_of_requested_median,useful_pct_of_requested_p25,useful_pct_of_requested_p75,combined_fill_productivity_pct_n,combined_fill_productivity_pct_amean,combined_fill_productivity_pct_median,combined_fill_productivity_pct_p25,combined_fill_productivity_pct_p75,useful_vs_discard_miss_pct_n,useful_vs_discard_miss_pct_amean,useful_vs_discard_miss_pct_median,useful_vs_discard_miss_pct_p25,useful_vs_discard_miss_pct_p75,demand_miss_reduction_pct_n,demand_miss_reduction_pct_amean,demand_miss_reduction_pct_median,demand_miss_reduction_pct_p25,demand_miss_reduction_pct_p75,too_early_among_useless_pct_n,too_early_among_useless_pct_amean,too_early_among_useless_pct_median,too_early_among_useless_pct_p25,too_early_among_useless_pct_p75,combined_local_pollution_candidates_per_fill_pct_n,combined_local_pollution_candidates_per_fill_pct_amean,combined_local_pollution_candidates_per_fill_pct_median,combined_local_pollution_candidates_per_fill_pct_p25,combined_local_pollution_candidates_per_fill_pct_p75
spec06,473.astar,2.0,11.317819828794603,9.288004829419103,2.016480239997298,372.1892794434738,81.22107545358271,3.488573025416355,1.058895341385231,0.05854682248576823,1.2906108879690756,1.9253266088345635,17.93468176733682,5.831323912270758,6.629939294113048,2.0,65.37405,65.37405,49.299725,81.448375,2.0,6.8186911357472235,6.8186911357472235,3.4408112697456605,10.196571001748787,2.0,2.050692996187248,2.050692996187248,1.0446706215122425,3.0567153708622534,2.0,0.102980131275359,0.102980131275359,0.05790954393655842,0.14805071861415958,2.0,6.998229643279018,6.998229643279018,4.04777298985253,9.948686296705505,2.0,3.512638085345335,3.512638085345335,1.9646652747424507,5.06061089594822,2.0,36.42089208718463,36.42089208718463,18.3928293095407,54.448954864828565,2.0,9.643677335355996,9.643677335355996,6.5459355834535735,12.741419087258418,2.0,32.97144861931864,32.97144861931864,19.354652406792304,46.58824483184498
spec06,483.xalancbmk,1.0,3.41527,3.38905,0.1350894967916183,1.92357,84.78610084374367,1.9786126837078972,1.8486460071637634,1.3012263655598706,34.44337415714875,0.7328849549230367,0.7677284665634049,10.081466395112017,53.70854547956516,1.0,84.7861,84.7861,84.7861,84.7861,1.0,1.9786126837078972,1.9786126837078972,1.9786126837078972,1.9786126837078972,1.0,1.8486460071637634,1.8486460071637634,1.8486460071637634,1.8486460071637634,1.0,1.3012263655598706,1.3012263655598706,1.3012263655598706,1.3012263655598706,1.0,34.44337415714875,34.44337415714875,34.44337415714875,34.44337415714875,1.0,0.7328849549230367,0.7328849549230367,0.7328849549230367,0.7328849549230367,1.0,0.7677284665634049,0.7677284665634049,0.7677284665634049,0.7677284665634049,1.0,10.081466395112017,10.081466395112017,10.081466395112017,10.081466395112017,1.0,53.70854547956516,53.70854547956516,53.70854547956516,53.70854547956516
spec17,602.gcc_s,1.0,1.31377,0.2058,2.3625339744929974,323.12506,29.31008817452908,0.39913957772263164,0.37828387559912563,0.3418985825488125,43.981575479622755,84.09082259451807,84.3351575998843,1.404619142793693,2.546708229327155,1.0,29.3101,29.3101,29.3101,29.3101,1.0,0.39913957772263164,0.39913957772263164,0.39913957772263164,0.39913957772263164,1.0,0.37828387559912563,0.37828387559912563,0.37828387559912563,0.37828387559912563,1.0,0.3418985825488125,0.3418985825488125,0.3418985825488125,0.3418985825488125,1.0,43.981575479622755,43.981575479622755,43.981575479622755,43.981575479622755,1.0,84.09082259451807,84.09082259451807,84.09082259451807,84.09082259451807,1.0,84.3351575998843,84.3351575998843,84.3351575998843,84.3351575998843,1.0,1.404619142793693,1.404619142793693,1.404619142793693,1.404619142793693,1.0,2.546708229327155,2.546708229327155,2.546708229327155,2.546708229327155
spec17,605.mcf_s,5.0,11.42318175557909,10.933425761521232,0.7695916250521018,149.329300732371,74.23289636751934,0.5802022700139589,0.33314426126494584,0.29408427824835076,32.26653539257322,3.8444104278475124,4.287386824441737,33.60657271723467,31.533261818342122,5.0,55.401523999999995,67.0681,48.571,78.6648,5.0,0.920032194887224,0.5174677331918611,0.4453175028280349,1.1236778810610466,5.0,0.34079580468389076,0.21921049074641574,0.09574433912194243,0.452917402086679,5.0,0.29392073986852624,0.21605940558954345,0.08251177147163892,0.3672092092323999,5.0,26.257039787966924,32.57487389050684,20.785024154589372,37.94312567779251,5.0,29.821794144341887,1.60697133352109,0.21307231458932507,72.76431531434382,5.0,32.97120135482619,1.7677345396011024,0.20217727468005106,73.40072100091892,5.0,17.389450914982934,9.00900900900901,4.848484848484849,21.88247806434459,5.0,36.090347239093965,30.81994357905066,9.444511386914085,57.86359317425126
spec17,620.omnetpp_s,2.0,4.549354951551301,4.4913799517992015,0.04467120595452734,0.5399149966382001,0.014817147143531852,44.6209125510497,33.08205921302427,8.643953214857895,11.12793428629335,1.025859709783035,1.2743564747090521,26.723372569235615,68.29361341933023,2.0,0.022166920000000003,0.022166920000000003,0.01242818,0.03190566,2.0,46.81500717417262,46.81500717417262,43.907738912844394,49.722275435500855,2.0,35.94125153239342,35.94125153239342,32.152700667023716,39.72980239776314,2.0,8.095560937763356,8.095560937763356,7.368917954752342,8.822203920774369,2.0,10.340563330927656,10.340563330927656,8.625761223509077,12.055365438346236,2.0,1.065107566824409,1.065107566824409,0.7630037232454715,1.3672114104033466,2.0,1.3273400721871194,1.3273400721871194,0.9195076540275806,1.735172490346658,2.0,25.65350372749096,25.65350372749096,22.193917660886207,29.113089794095714,2.0,68.58696796606722,68.58696796606722,67.94807597806928,69.22585995406516
spec17,623.xalancbmk_s,3.0,2.589509920657004,2.578703254542837,-0.09219083381000193,61.08352989623717,69.96377474146195,0.8095253608733265,0.0800870545628257,0.011798052055384924,1.3394461309708197,0.27830233004184834,0.417324770580792,13.190240807803125,84.81568676042377,3.0,76.40333333333334,69.6482,69.22605,80.20305,3.0,0.8902027448410662,0.8304383983391231,0.7998683398396903,0.9506549765914707,3.0,0.261173552509174,0.0630651353743553,0.05959258083860479,0.3637003156123339,3.0,0.06548487309859088,0.0059198853653206,0.005708633243200655,0.09547861908734598,3.0,4.066757466606266,0.7168458781362007,0.6718071074581685,5.78675203151933,3.0,0.31097998285143846,0.28381670267040493,0.2629020117715358,0.3454763138408243,3.0,0.26811182105475145,0.5515271542303474,0.0539958701702824,0.6239354385270185,3.0,14.376902767589684,14.865718324260923,13.315354151384525,15.682859162130462,3.0,78.88332005312749,84.9615181573171,74.59837287566165,86.20736628268814
spec17,649.fotonik3d_s,1.0,3.3959899660401005,0.045669999543300005,6.93969078248553,319.60518680394813,87.30398276698823,1.289828866671408,1.048043055871527,0.9864076362464577,42.38546911447374,92.83331223001245,98.65517860771085,14.323610568325812,8.864001505791247,1.0,87.304,87.304,87.304,87.304,1.0,1.289828866671408,1.289828866671408,1.289828866671408,1.289828866671408,1.0,1.048043055871527,1.048043055871527,1.048043055871527,1.048043055871527,1.0,0.9864076362464577,0.9864076362464577,0.9864076362464577,0.9864076362464577,1.0,42.38546911447374,42.38546911447374,42.38546911447374,42.38546911447374,1.0,92.83331223001245,92.83331223001245,92.83331223001245,92.83331223001245,1.0,98.65517860771085,98.65517860771085,98.65517860771085,98.65517860771085,1.0,14.323610568325812,14.323610568325812,14.323610568325812,14.323610568325812,1.0,8.864001505791247,8.864001505791247,8.864001505791247,8.864001505791247
xsbench,xsbench_XL100hash,2.0,4.622844897253103,4.595364898287402,0.08792069299561334,86.22634656468544,83.21564115841619,0.08648748323453329,0.03295976230003937,0.022382949063714283,18.809999512694315,0.4174918259210508,0.5944391386689366,3.0585106382978724,46.294040251449736,2.0,41.984906450000004,41.984906450000004,21.035759674999998,62.934053225,2.0,1.483968777516497,1.483968777516497,0.7739141249844326,2.1940234300485617,2.0,0.30504877692162274,0.30504877692162274,0.16680143756515087,0.4432961162780946,2.0,0.19647277755515227,0.19647277755515227,0.10801843245254529,0.28492712265775927,2.0,15.993578252178363,15.993578252178363,13.352813348265,18.634343156091724,2.0,1.6575531986762426,1.6575531986762426,0.859993549229136,2.4551128481233495,2.0,2.394692011004774,2.394692011004774,1.2368387939610002,3.5525452280485483,2.0,7.858033117692445,7.858033117692445,5.160543652442282,10.555522582942608,2.0,32.86578430515265,32.86578430515265,20.275030386027986,45.45653822427732
xsbench,xsbench_XL100nuclide,4.0,36.65763740876965,36.64844490879203,0.03226327246632632,3.035864992623825,22.27799984518416,1.2749249390206745,0.6040288352742957,0.014987491209259964,0.7976508743480737,0.0012412147400388256,0.025076629665509678,8.184271010292795,62.02392952623044,4.0,22.28465,22.15965,22.027475,22.416825000000003,4.0,1.2757445949050141,1.2558778362830263,1.231315546847604,1.3003068843404364,4.0,0.6042597100473325,0.61133916148684,0.5978374325211708,0.6177614390130016,4.0,0.01497998896861389,0.014998306551994682,0.012241034368531533,0.01773726115207704,4.0,0.8010498959560064,0.7866690283450399,0.6235010711980192,0.9642178531030272,4.0,0.001240729162006584,0.001241434317919458,0.000999045891627605,0.001483117588298437,4.0,0.025075738637872547,0.025184850944035102,0.024990515009533112,0.025270074572374537,4.0,8.252608164547944,8.58649038498923,8.049457634896259,8.789640914640914,4.0,62.019937827472056,62.161384638775516,61.75990325530741,62.42141921094017
xsbench,xsbench_XL100unionized,1.0,1.0285699794286005,0.9798199804036004,0.19527436047646063,168.96992662060146,85.52820611335993,0.06395220735429079,0.028957815156815184,0.019749076063415544,21.360901293048265,3.2443100615417517,4.739589916097105,10.909090909090908,57.61106132377416,1.0,85.5282,85.5282,85.5282,85.5282,1.0,0.06395220735429079,0.06395220735429079,0.06395220735429079,0.06395220735429079,1.0,0.028957815156815184,0.028957815156815184,0.028957815156815184,0.028957815156815184,1.0,0.019749076063415544,0.019749076063415544,0.019749076063415544,0.019749076063415544,1.0,21.360901293048265,21.360901293048265,21.360901293048265,21.360901293048265,1.0,3.2443100615417517,3.2443100615417517,3.2443100615417517,3.2443100615417517,1.0,4.739589916097105,4.739589916097105,4.739589916097105,4.739589916097105,1.0,10.909090909090908,10.909090909090908,10.909090909090908,10.909090909090908,1.0,57.61106132377416,57.61106132377416,57.61106132377416,57.61106132377416
xsbench,xsbench_XL64hash,2.0,5.496764958947651,5.4679949589786006,0.04979863903122883,76.01249999312451,86.3448709093899,0.09628021706956093,0.039269856931425755,0.025673408978786384,19.054825953229507,0.3550270022458664,0.5233987627268039,2.615311459819306,44.02187179612361,2.0,43.587753000000006,43.587753000000006,21.8153295,65.36017650000001,2.0,1.6158452226369249,1.6158452226369249,0.8420646850934866,2.389625760180363,2.0,0.2907529582143984,0.2907529582143984,0.16269477802409194,0.41881113840470485,2.0,0.19418023100645543,0.19418023100645543,0.1083745571125484,0.27998590490036246,2.0,15.982284622183066,15.982284622183066,12.921548113875302,19.043021130490832,2.0,0.6414700500001013,0.6414700500001013,0.3513666453579595,0.931573454642243,2.0,0.9602414584962121,0.9602414584962121,0.5178165006229482,1.402666416369476,2.0,7.217240752564395,7.217240752564395,4.275642788235239,10.158838716893552,2.0,31.459107360150853,31.459107360150853,18.944609551473192,43.97360516882851
xsbench,xsbench_XL64nuclide,1.0,36.70003,36.69067,0.0,3.09689,22.338539631695024,1.2364016803954936,0.5905924976347239,0.008718423967270392,0.4772847799186848,0.0007356942215033612,0.02550406634544985,8.29975825946817,63.69100229803782,1.0,22.3385,22.3385,22.3385,22.3385,1.0,1.2364016803954936,1.2364016803954936,1.2364016803954936,1.2364016803954936,1.0,0.5905924976347239,0.5905924976347239,0.5905924976347239,0.5905924976347239,1.0,0.008718423967270392,0.008718423967270392,0.008718423967270392,0.008718423967270392,1.0,0.4772847799186848,0.4772847799186848,0.4772847799186848,0.4772847799186848,1.0,0.0007356942215033612,0.0007356942215033612,0.0007356942215033612,0.0007356942215033612,1.0,0.02550406634544985,0.02550406634544985,0.02550406634544985,0.02550406634544985,1.0,8.29975825946817,8.29975825946817,8.29975825946817,8.29975825946817,1.0,63.69100229803782,63.69100229803782,63.69100229803782,63.69100229803782
xsbench,xsbench_XL64unionized,1.0,1.02862,0.98005,0.19519812609798404,164.79294,85.53337903917486,0.06485714739963981,0.029582577991508617,0.02007974370746708,21.331872099020114,3.216931422682818,4.721860356594272,23.076923076923077,58.02604435275916,1.0,85.5334,85.5334,85.5334,85.5334,1.0,0.06485714739963981,0.06485714739963981,0.06485714739963981,0.06485714739963981,1.0,0.029582577991508617,0.029582577991508617,0.029582577991508617,0.029582577991508617,1.0,0.02007974370746708,0.02007974370746708,0.02007974370746708,0.02007974370746708,1.0,21.331872099020114,21.331872099020114,21.331872099020114,21.331872099020114,1.0,3.216931422682818,3.216931422682818,3.216931422682818,3.216931422682818,1.0,4.721860356594272,4.721860356594272,4.721860356594272,4.721860356594272,1.0,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,1.0,58.02604435275916,58.02604435275916,58.02604435275916,58.02604435275916
xsbench,xsbench_XXL100hash,3.0,6.662673146547239,6.638419813345206,0.05620291336458916,58.96364330883003,84.15224568043143,0.10932160286567548,0.04283995793339997,0.029300541299658495,19.34893791764662,0.2593053238890095,0.3640180468100392,2.4645717806531113,36.47291596670026,3.0,28.45443906666667,0.0174443,0.0146086,42.67577215,3.0,2.167272588207559,3.1716832122807577,1.6186779985857156,3.2180724898660023,3.0,0.4434796144242346,0.6351295632592217,0.3347368161215812,0.6480473871443816,3.0,0.2907962562567295,0.42046133017146414,0.2221057675561432,0.42431928191468316,3.0,15.293989303012117,11.247656738179545,10.979441051180604,17.58537127242734,3.0,1.0917925230716075,0.05781757911372075,0.055678566264798904,1.6109190078994726,3.0,1.5648492869624668,0.07227197389215094,0.07029422202540503,2.313115695364371,3.0,5.733313569008118,2.1639344262295084,2.0782312230773945,7.603706343549536,3.0,21.29407187887993,5.3947094355342635,5.13951410080055,29.49894843528648
xsbench,xsbench_XXL100nuclide,7.0,33.21852411138387,33.20330554037419,-0.0004775174401117077,26.736274488612743,80.45109178311137,0.17765590068025822,0.0832843852116811,0.022879562293989766,8.78304924825139,0.018414854328051986,0.04581350844389019,7.786322438890416,56.03962833056427,7.0,32.70057142857143,24.0372,23.48765,24.8455,7.0,1.1286375463524005,1.3300914843411182,1.1884766634657926,1.3628384494814236,7.0,0.5124530733472923,0.5835080727889808,0.5759345238704199,0.6015283247440508,7.0,0.014167461389872906,0.012436043206367256,0.011324559718771533,0.015185178481551258,7.0,4.221123036893246,0.6998600279944012,0.6095585050597391,0.7698348425728239,7.0,0.4511974155853462,0.0009086797610016455,0.0008561565077857653,0.0011416305923978806,7.0,0.6101759932366314,0.02311770800883449,0.02277132826693657,0.02341016888817438,7.0,9.408558128503353,7.7896401739818115,6.933753567369656,9.167823744918614,7.0,56.842948431380606,56.64359861591696,56.43846045432352,58.07742367491575
xsbench,xsbench_XXL100unionized,1.0,8.576519571174021,8.529109573544522,0.08979347500748247,161.1625819418709,90.01488496803135,0.049180147824628526,0.02942990677923456,0.029889070410198792,38.539083126650134,0.5616497134035716,0.552788310410283,10.344827586206897,53.22825826066085,1.0,90.0149,90.0149,90.0149,90.0149,1.0,0.049180147824628526,0.049180147824628526,0.049180147824628526,0.049180147824628526,1.0,0.02942990677923456,0.02942990677923456,0.02942990677923456,0.02942990677923456,1.0,0.029889070410198792,0.029889070410198792,0.029889070410198792,0.029889070410198792,1.0,38.539083126650134,38.539083126650134,38.539083126650134,38.539083126650134,1.0,0.5616497134035716,0.5616497134035716,0.5616497134035716,0.5616497134035716,1.0,0.552788310410283,0.552788310410283,0.552788310410283,0.552788310410283,1.0,10.344827586206897,10.344827586206897,10.344827586206897,10.344827586206897,1.0,53.22825826066085,53.22825826066085,53.22825826066085,53.22825826066085
xsbench,xsbench_XXL64hash,2.0,8.9630349532506,8.9360049532837,0.019581890840059124,76.19071499383621,89.58008203493037,0.0794388135089689,0.036329886128513164,0.03512238991325911,30.679277730008597,0.2985595838909476,0.3015719563741523,1.2419006479481642,39.54714817999427,2.0,45.181919199999996,45.181919199999996,22.617728800000002,67.7461096,2.0,1.7127483380102233,1.7127483380102233,0.8826628555016583,2.542833820518788,2.0,0.3409464275827148,0.3409464275827148,0.18613329204411344,0.4957595631213162,2.0,0.23172054871489772,0.23172054871489772,0.1318048407237953,0.3316362567060001,2.0,24.66606702236232,24.66606702236232,17.695936736987612,31.636197307737028,2.0,0.30946012828668756,0.30946012828668756,0.18317962713238747,0.4357406294409876,2.0,0.3119812171835227,0.3119812171835227,0.1913921324615864,0.4325703019054589,2.0,5.116863627837179,5.116863627837179,3.0086287750891016,7.225098480585256,2.0,29.050901404265765,29.050901404265765,16.88432166987482,41.21748113865671
xsbench,xsbench_XXL64nuclide,3.0,28.520499015247708,28.499222349243308,0.00685983920700739,52.69545507507175,88.38832848144973,0.10668851463918111,0.05020040627158433,0.03076166528461625,19.74742142451068,0.05683631072386529,0.07460131016870906,7.512159971176365,56.61089904978478,3.0,45.841499999999996,23.8779,23.3174,57.383799999999994,3.0,1.0347726366497902,1.4219064786342912,0.7369397666559118,1.5261724276359192,3.0,0.3782490983602164,0.5029196452779781,0.26694597991935837,0.5518874902599553,3.0,0.019061727553324127,0.014491216908776023,0.012866669578467976,0.022971530205906227,3.0,13.232706150482926,0.7164074785951424,0.6216879302461142,19.585575034775847,3.0,0.1867687922205344,0.0010674164616446024,0.0009743984554058165,0.27971249810621807,3.0,0.19751570431406618,0.022832298460056494,0.021759408030547225,0.2859302976705803,3.0,8.429953899460493,7.473569084943492,7.456251603907719,8.925463787754765,3.0,57.67810591277895,59.12982701380395,56.30172179539285,59.78035058067755
xsbench,xsbench_XXL64unionized,1.0,8.5775699142243,8.5300599146994,0.05989817310572132,151.2069484879305,91.09593838113923,0.05286794026332784,0.031559395914010566,0.031942976166108764,38.391224862888485,0.5630965413281384,0.5538864736749453,21.69811320754717,53.20721723233447,1.0,91.0959,91.0959,91.0959,91.0959,1.0,0.05286794026332784,0.05286794026332784,0.05286794026332784,0.05286794026332784,1.0,0.031559395914010566,0.031559395914010566,0.031559395914010566,0.031559395914010566,1.0,0.031942976166108764,0.031942976166108764,0.031942976166108764,0.031942976166108764,1.0,38.391224862888485,38.391224862888485,38.391224862888485,38.391224862888485,1.0,0.5630965413281384,0.5630965413281384,0.5630965413281384,0.5630965413281384,1.0,0.5538864736749453,0.5538864736749453,0.5538864736749453,0.5538864736749453,1.0,21.69811320754717,21.69811320754717,21.69811320754717,21.69811320754717,1.0,53.20721723233447,53.20721723233447,53.20721723233447,53.20721723233447
