trace_tag,dataset,workload,instructions,discard_ipc,translation_only_ipc,translation_only_vs_discard_ipc_pct,vberti_end_to_end_issued,vberti_end_to_end_useful,vberti_end_to_end_accuracy_pct,discard_stlb_data_demand_miss,translation_only_stlb_data_demand_miss,discard_stlb_data_demand_mpki,translation_only_stlb_data_demand_mpki,demand_miss_reduction_count,demand_miss_reduction_pct,cross_requested,cross_in_pq,pq_drop_rate_pct,cross_pq_drop_rate_pct,dtlb_cross_lookups,dtlb_cross_misses,dtlb_cross_fills,dtlb_cross_useful,dtlb_cross_late,dtlb_cross_pollution_evict,stlb_cross_lookups,stlb_cross_misses,stlb_cross_fills,stlb_cross_useful,stlb_cross_useless,stlb_cross_late,stlb_cross_too_early,stlb_cross_pollution_evict,tlb_cross_fills,tlb_cross_useful,tlb_cross_useless,tlb_cross_late,tlb_cross_too_early,tlb_cross_pollution_evict_sum,cross_requested_mpki,stlb_cross_lookup_mpki,stlb_cross_page_walk_mpki,stlb_cross_useful_mpki,tlb_cross_useful_mpki,pq_survival_pct,reach_dtlb_pct_of_requested,reach_stlb_pct_of_requested,trigger_page_walk_pct_of_requested,useful_pct_of_requested,dtlb_miss_pct_of_lookup,stlb_miss_pct_of_lookup,combined_fill_productivity_pct,translation_only_requested,translation_only_issued,translation_only_dropped_after_translation,stlb_accuracy_pct,stlb_coverage_pct_logged,stlb_too_early_among_useless_pct,stlb_late_among_useful_pct,dtlb_late_among_useful_pct,stlb_pollution_candidate_among_cross_fill_pct,tlb_accuracy_pct,tlb_coverage_pct_logged,useful_vs_discard_miss_pct,net_reduction_per_useful_pct,too_early_among_useless_pct,combined_local_pollution_candidates_per_fill_pct,late_per_fill_pct
sssp.urand-3988B,gap,sssp,100000003.0,0.1745,0.1752,0.40114613180515235,9099857.0,207002.0,2.2747829993372424,7561299.0,7554583.0,75.61298773161037,75.54582773362517,6716.0,0.08882071718100289,702914.0,425913.0,36.0615,39.4075,329971.0,102353.0,37509.0,6830.0,151.0,3837.0,37660.0,19784.0,19784.0,267.0,19517.0,0.0,2075.0,18070.0,57293.0,6830.0,30830.0,151.0,195.0,21907.0,7.029139789125806,0.37659998870200034,0.19783999406480018,0.0026699999199000022,0.06829999795100006,60.592476462269914,46.94329605044145,5.357696674130833,2.814569065347966,0.9716693649578754,31.018786499419647,52.53319171534785,11.921177107150962,702914.0,425913.0,425913.0,0.708975,0.0035341500000000002,10.631756929856023,0.0,2.210834553440703,91.3364334816013,2.06988,0.09032699999999999,0.09032839463166316,98.33089311859443,0.6325008108984755,38.236782853053604,0.26355750266175626
sssp.urand-4669B,gap,sssp,100000005.0,0.1702,0.1701,-0.058754406580485696,9100327.0,243360.0,2.6741896197795967,7349608.0,7342008.0,73.49607632519619,73.42007632899619,7600.0,0.10340687557758182,642788.0,400141.0,37.378,37.7491,310348.0,89234.0,30447.0,7754.0,238.0,3974.0,30685.0,18813.0,18813.0,276.0,18537.0,0.0,1624.0,17172.0,49260.0,7754.0,22931.0,238.0,217.0,21146.0,6.427879678606016,0.30684998465750074,0.18812999059350047,0.002759999862000007,0.0775399961230002,62.25085098041656,48.28154850432802,4.773735664013641,2.9267814582724005,1.2063075228535691,28.75288385940944,61.31008636141437,15.740966301258627,642788.0,400141.0,400141.0,0.899462,0.00375905,8.760856665048282,0.0,3.069383543977302,91.27730824429916,2.49849,0.1055,0.10550222542481176,98.01392829507351,0.9463172125070864,42.92732440113682,0.48315062931384495
sssp.urand-4819B,gap,sssp,100000001.0,0.1669,0.1671,0.11983223487117556,8933628.0,254013.0,2.8433353168499966,7243753.0,7236205.0,72.43752927562471,72.36204927637951,7548.0,0.10420012940805684,652193.0,414548.0,35.995,36.437799999999996,321145.0,93993.0,39239.0,7748.0,219.0,4365.0,39458.0,18752.0,18752.0,276.0,18476.0,0.0,1705.0,17092.0,57991.0,7748.0,31710.0,219.0,200.0,21457.0,6.521929934780701,0.3945799960542,0.18751999812480002,0.0027599999724000003,0.0774799992252,63.562166413929624,49.240792219481044,6.050049601881652,2.8752225184876257,1.1879918981037823,29.26808762397048,47.523949515941,13.360693900777706,652193.0,414548.0,414549.0,0.699478,0.0038140099999999996,9.228187919463087,0.0,2.8265358802271554,91.14761092150171,2.41262,0.10695800000000001,0.10696112912740123,97.41868869385648,0.630715862503942,37.000569053818694,0.37764480695280306
sssp.web-1185B,gap,sssp,100000001.0,0.3659,0.3682,0.6285870456408826,20100966.0,293807.0,1.4616561214023247,721679.0,710917.0,7.2167899278321,7.109169928908301,10762.0,1.491244722376569,5420512.0,1232655.0,64.2865,77.2594,900831.0,172718.0,43010.0,14734.0,1188.0,14794.0,44198.0,38856.0,38856.0,2071.0,36785.0,0.0,6465.0,18366.0,81866.0,13061.0,28608.0,1096.0,2345.0,33160.0,54.205119457948804,0.44197999558020007,0.38855999611440006,0.020709999792900002,0.13060999869390003,22.740563991003064,16.61892824884439,0.8153842293864492,0.7168326534467593,0.24095509796860518,19.17318564747439,87.91348024797502,15.954120147558204,5420512.0,1232655.0,1232655.0,4.6857299999999995,0.290464,17.575098545602827,0.0,8.062983575403827,47.26683137739345,1.4498799999999998,1.80404,1.809807407448464,82.39797871525917,8.197007829977629,40.505215840519874,1.338773117044927
tc.twitter-34B,gap,tc,100000000.0,0.589,0.5905,0.2546689303905003,37723001.0,37073.0,0.09827691068374969,388123.0,376695.0,3.88123,3.76695,11428.0,2.9444274108980917,20891660.0,3057749.0,72.0286,85.3638,2013695.0,134208.0,57027.0,14435.0,2140.0,576.0,59167.0,56290.0,56290.0,980.0,55310.0,0.0,10661.0,13107.0,113317.0,12840.0,44582.0,2138.0,205.0,13683.0,208.9166,0.59167,0.5629,0.0098,0.1284,14.636218471868679,9.638750582768434,0.283208706249288,0.2694376607698957,0.061459931857975866,6.664763035117035,95.13749218314264,11.331044768216596,20891660.0,3057749.0,3057753.0,1.6563299999999999,0.259482,19.274995480021694,0.0,14.825077935573258,23.28477527091846,0.637634,3.29623,3.308229607624387,89.0031152647975,0.4598268359427572,12.07497551117661,1.8867425011251622
tc.urand-1112B,gap,tc,100000002.0,0.1556,0.1557,0.06426735218509894,4652092.0,114811.0,2.4679434542567087,810344.0,808268.0,8.103439837931203,8.082679838346403,2076.0,0.25618749568084664,578141.0,423594.0,14.780899999999999,26.731700000000004,268633.0,19255.0,4972.0,2062.0,490.0,120.0,5462.0,4236.0,4236.0,30.0,4206.0,0.0,118.0,863.0,9208.0,2062.0,3400.0,490.0,20.0,983.0,5.7814098843718025,0.05461999890760002,0.04235999915280002,0.0002999999940000001,0.020619999587600007,73.26828576419939,46.4649626994107,0.9447522317220194,0.7326932357331516,0.35666039945272865,7.167771643841226,77.55400952032223,22.39357080799305,578141.0,423594.0,423594.0,0.549249,0.0037115,2.805515929624346,0.0,23.763336566440348,20.372993389990558,0.76759,0.25446399999999997,0.25445983434195846,100.67895247332687,0.5882352941176471,10.675499565595134,5.321459600347524
tc.urand-187B,gap,tc,100000000.0,0.1449,0.1451,0.13802622498275685,4202402.0,74543.0,1.773818877870323,929541.0,927944.0,9.29541,9.27944,1597.0,0.1718052242988744,618473.0,494072.0,11.735800000000001,20.1142,310819.0,13241.0,4067.0,1591.0,313.0,146.0,4380.0,3076.0,3076.0,37.0,3039.0,0.0,166.0,961.0,7143.0,1591.0,2789.0,313.0,15.0,1107.0,6.18473,0.0438,0.03076,0.00037,0.01591,79.88578321123153,50.25587212376288,0.7081958306991575,0.49735396694762746,0.25724647640236514,4.26003558341028,70.22831050228311,22.273554528909422,618473.0,494072.0,494072.0,0.844749,0.00398715,5.462323132609411,0.0,19.673161533626647,31.24187256176853,0.511873,0.17116099999999998,0.1711597444330051,100.37712130735386,0.5378271782000718,15.497690046199075,4.381912361752764
tc.urand-455B,gap,tc,100000000.0,0.1159,0.1166,0.6039689387402847,2705038.0,50867.0,1.880454174765752,1478214.0,1476464.0,14.78214,14.76464,1750.0,0.11838610647714065,599749.0,565086.0,6.22679,5.77958,399476.0,5722.0,3252.0,1736.0,26.0,230.0,3278.0,1945.0,1945.0,101.0,1844.0,0.0,315.0,967.0,5197.0,1736.0,1542.0,26.0,19.0,1197.0,5.99749,0.03278,0.01945,0.00101,0.01736,94.22041554050111,66.60719734422233,0.5465619784276422,0.324302333142698,0.289454421766439,1.4323764131011625,59.33496034167175,33.403886857802576,599749.0,565086.0,565088.0,3.08115,0.0068402,17.082429501084597,0.0,1.497695852534562,49.717223650385606,0.43456900000000004,0.11743999999999999,0.11743901762532354,100.80645161290323,1.2321660181582361,23.032518760823553,0.5002886280546469
tc.urand-504B,gap,tc,100000000.0,0.1304,0.1305,0.07668711656443339,3425231.0,45758.0,1.3359098992155567,1164014.0,1162693.0,11.64014,11.62693,1321.0,0.11348660754939373,620915.0,567610.0,6.33389,8.584909999999999,372257.0,8169.0,3367.0,1308.0,105.0,134.0,3472.0,1959.0,1959.0,59.0,1900.0,0.0,203.0,822.0,5326.0,1308.0,2164.0,105.0,22.0,956.0,6.20915,0.03472,0.01959,0.00059,0.01308,91.4150890218468,59.95297262910382,0.5591747662723561,0.3155021218685327,0.21065685319246596,2.1944516825741354,56.42281105990783,24.55876830642133,620915.0,567610.0,567611.0,1.69931,0.00507417,10.68421052631579,0.0,8.027522935779817,41.96018376722817,0.35136999999999996,0.112371,0.11236978249402499,100.99388379204892,1.0166358595194085,17.949680811115286,1.9714607585429966
tc.urand-825B,gap,tc,100000004.0,0.07373,0.0738,0.09494100094940006,6799258.0,225852.0,3.321715398945003,3890303.0,3874146.0,38.90302844387886,38.74145845034166,16157.0,0.41531469399684295,932344.0,778973.0,11.3339,16.45,505227.0,20363.0,17120.0,16358.0,0.0,1979.0,17120.0,16397.0,16397.0,352.0,16045.0,0.0,5148.0,10418.0,33517.0,16334.0,786.0,0.0,37.0,12397.0,9.323439627062415,0.17119999315200027,0.16396999344120025,0.0035199998592000056,0.16333999346640027,83.54995581030178,54.188904524510264,1.8362321203332674,1.758685635344894,1.7519284727525464,4.030465513521644,95.77686915887851,48.73347853328161,932344.0,778973.0,778973.0,2.05607,0.009085049999999999,32.08476160797756,0.0,0.0,63.5360126852473,3.2329999999999997,0.419845,0.41986446814039935,98.91637076037712,4.707379134860051,36.98720052510666,0.0
ligra_BC.com-lj.ungraph.gcc_6.3.0_O3.drop_26750M.length_250M,ligra,ligra_BC,100000000.0,0.5517,0.5549,0.5800253761101937,26515971.0,619118.0,2.3348871515962966,115187.0,73399.0,1.15187,0.73399,41788.0,36.27839947216266,28169878.0,2338719.0,86.2265,91.6978,1486016.0,139469.0,38694.0,42121.0,6216.0,10668.0,44911.0,42766.0,42765.0,2729.0,40037.0,0.0,430.0,6734.0,81459.0,42075.0,2104.0,6216.0,514.0,17402.0,281.69878,0.44911,0.42766,0.02729,0.42075,8.302197829894755,5.275195015044084,0.15942916046707764,0.15181464399668326,0.14936166922696648,9.385430574098798,95.22388724365968,51.65175118771407,28169878.0,2338719.0,2338718.0,6.07646,3.58466,1.0740065439468491,0.0,14.75748439020916,15.746521688296506,2.8314,36.436099999999996,36.52755953362793,99.31788472964944,24.429657794676807,21.362894216722523,7.630832688837328
ligra_BFS.com-lj.ungraph.gcc_6.3.0_O3.drop_21500M.length_250M,ligra,ligra_BFS,100000000.0,0.6027,0.6097,1.1614401858304202,51278931.0,597110.0,1.164435350651128,104401.0,77414.0,1.04401,0.77414,26987.0,25.849369258915146,57995397.0,3748843.0,85.7387,93.536,2121910.0,126888.0,34516.0,29693.0,1652.0,14328.0,36169.0,28100.0,28100.0,2204.0,25896.0,0.0,1797.0,3311.0,62616.0,26552.0,4082.0,1522.0,452.0,17639.0,579.95397,0.36169,0.281,0.02204,0.26552,6.4640354130173465,3.6587558836781477,0.06236529426637083,0.048452121122647025,0.04578294377396882,5.979895471532723,77.69084022228981,42.40449725309825,57995397.0,3748843.0,3748843.0,6.0936200000000005,2.7662,6.939295644114921,0.0,5.563600848684875,11.782918149466193,1.25133,25.5249,25.432706583270274,101.6382946670684,11.073003429691328,28.17011626421362,2.4306886418806695
ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_33750M.length_250M,ligra,ligra_BellmanFord,100000000.0,0.3928,0.3978,1.272912423625261,22033043.0,585632.0,2.6579714840115365,616124.0,591618.0,6.16124,5.91618,24506.0,3.977446098512637,9217886.0,2020977.0,67.9074,78.07549999999999,1452886.0,87053.0,27438.0,25346.0,475.0,19057.0,27913.0,25121.0,25121.0,634.0,24487.0,0.0,332.0,24010.0,52559.0,25299.0,2551.0,474.0,1080.0,43067.0,92.17886,0.27913,0.25121,0.00634,0.25299,21.924517183224008,15.76159653091826,0.302813465039598,0.2725245246035805,0.2744555530411203,5.991729564466861,89.99749220793178,48.13447744439582,9217886.0,2020977.0,2020977.0,2.2713400000000004,0.10704899999999999,1.3558214562829256,0.0,1.8740629685157422,95.57740535806695,1.7412899999999998,4.10088,4.10615395602184,96.86548875449623,42.336338690709525,81.94029566772579,0.901843642382846
ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,ligra,ligra_CF,100000002.0,1.052,1.063,1.0456273764258395,6936720.0,180387.0,2.6004653496176866,175727.0,170258.0,1.7572699648546006,1.7025799659484007,5469.0,3.1122138316820975,8869969.0,740002.0,87.48,91.6572,591978.0,43706.0,13063.0,6388.0,196.0,5771.0,13259.0,10806.0,10806.0,1860.0,8946.0,0.0,1324.0,3805.0,23869.0,6313.0,6758.0,191.0,560.0,9576.0,88.69968822600623,0.13258999734820004,0.10805999783880005,0.01859999962800001,0.06312999873740002,8.342780002951532,6.673957936042392,0.14948192039904534,0.12182680683551432,0.07117274028804384,7.3830446401724386,81.49935892601252,26.44853156814278,8869969.0,740002.0,740002.0,14.028199999999998,1.08065,14.799910574558462,0.0,3.068252974326863,35.21191930409032,1.0664200000000001,3.57533,3.5925042822104745,86.63076191984793,8.286475288546907,40.11898278101303,0.8002010976580503
ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_22750M.length_250M,ligra,ligra_Components,100000000.0,0.4503,0.452,0.377526093715308,14282755.0,359367.0,2.5160902080866054,315962.0,307345.0,3.15962,3.07345,8617.0,2.7272266918173704,10699907.0,832488.0,81.88419999999999,92.2197,677308.0,94947.0,65321.0,13988.0,174.0,58183.0,65495.0,19050.0,19050.0,7941.0,11109.0,0.0,2097.0,16582.0,84371.0,13247.0,38687.0,165.0,16980.0,74765.0,106.99907,0.65495,0.1905,0.07941,0.13247,7.780329305665928,6.33003632648396,0.6121081239304229,0.17803893061874276,0.1238048143782932,14.01829005415557,29.08618978547981,15.700892486754928,10699907.0,832488.0,832488.0,12.124600000000001,2.5186699999999997,18.876586551444774,0.0,1.2439233628824706,87.04461942257218,1.9558300000000002,4.13204,4.192592780144447,65.04869026949498,43.890712642489724,88.61457135745695,0.19556482677697312
ligra_Components-Shortcut.com-lj.ungraph.gcc_6.3.0_O3.drop_22000M.length_250M,ligra,ligra_Components-Shortcut,100000002.0,0.4643,0.467,0.5815205685979041,14073766.0,343696.0,2.4421039826866524,122022.0,114832.0,1.2202199755956005,1.1483199770336006,7190.0,5.89238006261166,17793965.0,1414225.0,81.511,92.0522,1276802.0,123350.0,85940.0,13526.0,116.0,77694.0,86057.0,17369.0,17369.0,6166.0,11203.0,0.0,703.0,10709.0,103309.0,13256.0,62749.0,108.0,9787.0,88403.0,177.93964644120706,0.8605699827886003,0.17368999652620007,0.06165999876680003,0.13255999734880006,7.947778923921678,7.1754777532719665,0.483630264530699,0.09761174645448611,0.07449716800049905,9.660855794398818,20.183134434154105,12.831408686561673,17793965.0,1414225.0,1414224.0,7.16502,5.09595,6.275104882620726,0.0,0.8576075706047612,61.655823593758996,1.03822,10.3491,10.86361475799446,54.23958961979481,15.597061307749923,85.57144101675556,0.10454074669196294
ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_21750M.length_250M,ligra,ligra_PageRank,100000000.0,0.5874,0.5905,0.5277494041538988,11478953.0,210315.0,1.832179293703877,2996770.0,2988195.0,29.9677,29.88195,8575.0,0.28614141225386,8908591.0,1053963.0,76.8981,88.1691,889742.0,285633.0,207346.0,15760.0,177.0,104691.0,207526.0,90674.0,90674.0,24462.0,66212.0,0.0,43761.0,86012.0,298020.0,9791.0,118239.0,74.0,31960.0,190703.0,89.08591,2.07526,0.90674,0.24462,0.09791,11.83086079493379,9.987460418824929,2.329504183096968,1.0178265002849498,0.10990514661633921,32.10290174005498,43.69283848770756,3.2853499765116436,8908591.0,1053963.0,1053963.0,11.7874,0.811974,66.09224913912885,0.0,1.1230964467005076,94.85850409158083,1.10043,0.32658600000000004,0.3267184335134161,87.58043100806864,27.02999856223412,63.990000671095906,0.024830548285349974
ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_60750M.length_250M,ligra,ligra_PageRank,100000001.0,0.8199,0.8198,-0.012196609342596254,29293880.0,812014.0,2.771957828734193,364692.0,328235.0,3.6469199635308005,3.2823499671765,36457.0,9.996654711372885,23131977.0,3952864.0,76.5698,82.9117,2213183.0,139123.0,36126.0,36471.0,3104.0,1907.0,39230.0,38049.0,38049.0,866.0,37183.0,0.0,1566.0,3505.0,74175.0,35850.0,2615.0,3068.0,1302.0,5412.0,231.31976768680232,0.39229999607700006,0.38048999619510004,0.008659999913400001,0.358499996415,17.088310264185374,9.567634448192647,0.1695920759388616,0.16448658927855583,0.15498026822350724,6.2861046736758786,96.98954881468264,48.33164812942366,23131977.0,3952864.0,3952863.0,2.20749,0.263135,4.211602076217626,0.0,8.510871651449097,9.211805829325344,1.6198400000000002,9.84639,9.830212891974597,101.6931659693166,49.78967495219885,7.2962588473205265,4.136164475901584
ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_79500M.length_250M,ligra,ligra_PageRank,100000002.0,0.5079,0.5098,0.37408938767473643,14033059.0,310216.0,2.2106085351739773,3290542.0,3272990.0,32.905419341891616,32.72989934540201,17552.0,0.5334075662915106,7894432.0,996496.0,73.7217,87.3772,800132.0,99465.0,65428.0,12794.0,100.0,34872.0,65527.0,36391.0,36391.0,13777.0,22614.0,0.0,15106.0,35341.0,101819.0,12335.0,45719.0,83.0,23815.0,70213.0,78.94431842111364,0.6552699868946003,0.36390999272180014,0.13776999724460007,0.12334999753300005,12.62277007389512,10.135396694784376,0.8300407173055642,0.46097046627293764,0.15624936664221062,12.431073872810988,55.53588597066857,12.11463479311327,7894432.0,996496.0,996500.0,21.0249,0.419166,66.79932785000442,0.0,0.7816163826793809,97.11467120991453,1.54162,0.375458,0.3748622567346048,142.29428455614106,52.08994072486275,68.9586422966244,0.08151720209391175
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24000M.length_250M,ligra,ligra_PageRankDelta,100000003.0,0.6363,0.6391,0.44004400440045277,13365515.0,633874.0,4.742608122470402,196115.0,156659.0,1.9611499411655018,1.5665899530023013,39456.0,20.118807842337404,31390293.0,1777689.0,94.18220000000001,94.3368,1116626.0,105082.0,36351.0,40141.0,8970.0,4717.0,45321.0,40119.0,40119.0,250.0,39869.0,0.0,199.0,1926.0,76470.0,39885.0,5162.0,8954.0,380.0,6643.0,313.9029205829124,0.4532099864037004,0.4011899879643004,0.002499999925000002,0.39884998803450034,5.66318065269413,3.5572334415610585,0.14437902825564577,0.1278070262039287,0.12706157282443972,9.410671075185425,88.52187727543523,52.15770890545311,31390293.0,1777689.0,1777689.0,0.5516209999999999,0.159325,0.49913466603125234,0.0,22.34622954086844,4.8007178643535475,3.57192,20.2929,20.337557045610993,98.92440767205717,7.361487795428129,8.687066823590952,11.709166993592259
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M,ligra,ligra_PageRankDelta,100000000.0,0.6797,0.6821,0.35309695453877854,7245923.0,162567.0,2.243565105508298,723384.0,720621.0,7.23384,7.20621,2763.0,0.3819548123818055,27457915.0,2799587.0,88.2656,89.80409999999999,2711357.0,80110.0,68297.0,6194.0,56.0,32915.0,68353.0,7753.0,7753.0,1074.0,6679.0,0.0,272.0,7648.0,76050.0,6173.0,62176.0,55.0,258.0,40563.0,274.57915,0.68353,0.07753,0.01074,0.06173,10.195919828581305,9.874591716086236,0.24893732827128354,0.0282359385262865,0.022481677869568756,2.9546090758243935,11.342589206033384,8.117028270874425,27457915.0,2799587.0,2799586.0,1.57126,0.148816,4.072465938014673,0.0,0.9041007426541814,98.64568554108088,0.22767199999999999,0.849347,0.8533503643984385,44.75943625465738,0.4149511065362841,53.337278106508876,0.07232084155161078
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,100000002.0,0.6143,0.6232,1.4488035161972945,15685129.0,619013.0,3.946496072808837,138751.0,116385.0,1.3875099722498005,1.1638499767230004,22366.0,16.119523462893962,13629688.0,1132527.0,83.60109999999999,91.6907,821737.0,95563.0,23680.0,23367.0,1484.0,6833.0,25164.0,22637.0,22637.0,275.0,22362.0,0.0,83.0,9372.0,46317.0,23305.0,1755.0,1484.0,1037.0,16205.0,136.29687727406247,0.2516399949672001,0.2263699954726001,0.002749999945000001,0.2330499953390001,8.309265773361798,6.029022821358787,0.1846263832304892,0.16608597350137436,0.17098703946854835,11.62938993863,89.95787633126689,50.316298551287865,13629688.0,1132527.0,1132527.0,1.09283,0.23571199999999998,0.37116536982380827,0.0,6.350836649976463,41.4012457481115,2.83607,16.6824,16.796275342159696,95.97082171207896,59.08831908831908,34.98715374484531,3.204007167994473
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,100000003.0,0.2783,0.2783,0.0,23829359.0,376746.0,1.5810160902775439,2046411.0,2031094.0,20.464109386076718,20.31093939067182,15317.0,0.7484811213387731,18033745.0,1629982.0,80.09540000000001,90.9615,1018642.0,52300.0,27935.0,17400.0,243.0,9607.0,28178.0,23588.0,23588.0,5179.0,18409.0,0.0,6551.0,19603.0,51523.0,8776.0,10132.0,134.0,3948.0,29210.0,180.33744458987667,0.2817799915466003,0.2358799929236002,0.05178999844630005,0.08775999736720008,9.038510858393527,5.6485327922735955,0.1562515162546659,0.13079923221715734,0.048664323466922704,5.134286628668364,83.71069628788416,17.033169652388253,18033745.0,1629982.0,1629985.0,18.3796,0.25433700000000004,35.5858547449617,0.0,1.396551724137931,83.10581651687299,0.861539,0.43022299999999997,0.42884835939603533,174.53281677301732,38.965653375444134,56.693127341187434,0.26007802340702213
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,100000000.0,0.2724,0.2729,0.18355359765052093,40135328.0,530505.0,1.3217906179812458,143906.0,126840.0,1.43906,1.2684,17066.0,11.85913026559004,14402306.0,2711594.0,65.8497,81.1725,1832416.0,86332.0,39997.0,17382.0,171.0,37326.0,40169.0,17898.0,17898.0,8242.0,9656.0,0.0,149.0,11147.0,57895.0,17228.0,21879.0,171.0,1529.0,48473.0,144.02306,0.40169,0.17898,0.08242,0.17228,18.827498874138627,12.723073652233191,0.2789067250758316,0.12427176592415132,0.11961973311773824,4.711375582837086,44.55674774079514,29.75731928491234,14402306.0,2711594.0,2711594.0,20.5183,6.1014800000000005,1.5430820215410108,0.0,0.9837763203313773,62.28070175438597,0.94018,11.9582,11.97170375105972,99.05967030415603,6.988436400201106,83.72571033768028,0.2953622938077554
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_36000M.length_250M,ligra,ligra_Radii,100000004.0,0.2729,0.2749,0.7328691828508704,35493699.0,585470.0,1.649504042957033,355504.0,331161.0,3.5550398577984055,3.3116098675356054,24343.0,6.847461631936631,16443863.0,2580345.0,68.6392,84.3082,1758529.0,74002.0,30153.0,23942.0,178.0,24880.0,30330.0,24615.0,24615.0,7275.0,17340.0,0.0,1179.0,21517.0,54768.0,23732.0,6334.0,177.0,1208.0,46397.0,164.43862342245507,0.3032999878680005,0.24614999015400038,0.07274999709000012,0.23731999050720037,15.691841996007872,10.694135556833574,0.18444571084057318,0.1496911036050349,0.14432131914502086,4.208176265503725,81.15727002967358,43.331872626351156,16443863.0,2580345.0,2580345.0,23.9862,2.14956,6.799307958477509,0.0,0.7434633698103751,87.41417834653666,1.34954,6.6869700000000005,6.675592960979341,102.57458284173269,19.071676665614145,84.71552731522056,0.3231814198071867
parsec_2.1.canneal.simlarge.prebuilt.drop_1250M.length_250M,parsec,parsec_canneal,100000002.0,0.4989,0.4989,0.0,332051.0,6596.0,1.986441841765271,300895.0,300119.0,3.0089499398210013,3.001189939976201,776.0,0.2578972731351468,5503.0,5503.0,0.0,0.0,4630.0,1134.0,1001.0,634.0,15.0,886.0,1016.0,801.0,801.0,637.0,164.0,0.0,153.0,757.0,1802.0,570.0,312.0,15.0,166.0,1643.0,0.05502999889940002,0.010159999796800004,0.008009999839800002,0.006369999872600002,0.005699999886000002,100.0,84.13592585862257,18.46265673269126,14.555696892604034,10.357986552789388,24.49244060475162,78.83858267716536,31.631520532741398,5503.0,5503.0,5503.0,62.6969,0.211769,93.29268292682927,0.0,2.365930599369085,94.50686641697878,12.311,0.18953699999999998,0.1894348526894764,136.140350877193,53.205128205128204,91.17647058823529,0.8324084350721421
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,parsec,parsec_canneal,100000004.0,0.3924,0.3924,0.0,238495.0,16595.0,6.958217153399443,475122.0,474600.0,4.751219809951207,4.745999810160008,522.0,0.10986651849419728,5846.0,5846.0,0.000409262,0.0,5705.0,1878.0,1646.0,433.0,1.0,1370.0,1647.0,1100.0,1100.0,621.0,479.0,0.0,430.0,1033.0,2746.0,329.0,1100.0,1.0,577.0,2403.0,0.058459997661600094,0.016469999341200026,0.010999999560000018,0.0062099997516000096,0.003289999868400005,100.0,97.58809442353747,28.173109818679436,18.81628463906945,5.62777967841259,32.91849255039439,66.78809957498481,11.981063364894391,5846.0,5846.0,5846.0,37.7049,0.130667,89.77035490605428,0.0,0.23094688221709006,93.9090909090909,5.76687,0.0692688,0.06924537276741553,158.66261398176292,52.45454545454545,87.50910415149308,0.03641660597232338
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,parsec,parsec_canneal,100000003.0,0.3769,0.377,0.026532236667553555,485966.0,11698.0,2.407164287213509,519864.0,519409.0,5.198639844040804,5.194089844177305,455.0,0.08752289060215748,5756.0,5756.0,0.0,0.0,5552.0,2243.0,1892.0,341.0,0.0,1574.0,1892.0,1006.0,1006.0,554.0,452.0,0.0,384.0,925.0,2898.0,231.0,1397.0,0.0,487.0,2499.0,0.057559998273200054,0.01891999943240002,0.010059999698200008,0.005539999833800005,0.002309999930700002,100.0,96.45587213342598,32.870048644892286,17.477414871438498,4.013203613620569,40.39985590778098,53.17124735729387,7.971014492753622,5756.0,5756.0,5756.0,29.281200000000002,0.10654,84.95575221238938,0.0,0.0,91.94831013916502,4.16066,0.0444513,0.04443469830571073,196.96969696969697,34.860415175375806,86.23188405797102,0.0
