dataset,workload,trace_tag,permit_ipc,cppb_ipc,cppb_ipc_speedup,cppb_ipc_speedup_pct,permit_stlb_demand_mpki,cppb_stlb_demand_mpki,cppb_stlb_pb_demand_mpki,stlb_demand_mpki_reduction,stlb_demand_mpki_reduction_pct,stlb_pb_demand_mpki_reduction,stlb_pb_demand_mpki_reduction_pct
spec06,482.sphinx3,482.sphinx3-1100B,2.2085400000000002,2.2313100000000001,1.0103099785378575,1.0309978537857534,0.20745,0.083489996660400134,0.073359997065600119,0.12396000333959986,59.754159238177806,0.13409000293439988,64.637263405350637
spec06,482.sphinx3,482.sphinx3-1297B,1.9289700000000001,1.9323600000000001,1.0017574145787649,0.17574145787648821,0.32450000000000001,0.21656998917150055,0.18111999094400044,0.10793001082849946,33.260403953312625,0.14338000905599957,44.184902636671666
spec06,482.sphinx3,482.sphinx3-1395B,2.59409,2.6161300000000001,1.0084962356741671,0.84962356741671297,0.14402999567910013,0.052289998431300048,0.045329998640100039,0.091739997247800076,63.695063528431575,0.098699997039000092,68.527390127056862
spec06,482.sphinx3,482.sphinx3-1522B,2.246,2.2827700000000002,1.0163713268032057,1.6371326803205744,0.22298999554020008,0.061049999389500009,0.055789999442100002,0.16193999615070007,72.622090402932855,0.16719999609810007,74.980940599174858
spec06,482.sphinx3,482.sphinx3-234B,2.2073100000000001,2.2262499999999998,1.0085805799819689,0.85805799819689277,0.20498999795010003,0.13656999863430003,0.11301999886980001,0.068419999315800006,33.377237914044585,0.091969999080300027,44.865603200156116
spec06,482.sphinx3,482.sphinx3-417B,1.4297599999999999,1.3963699999999999,0.97664643017009845,-2.3353569829901555,0.35585,0.40010000000000001,0.30492999999999998,-0.044250000000000012,-12.435014753407337,0.050920000000000021,14.309400028101738
spec06,483.xalancbmk,483.xalancbmk-127B,0.296097,0.29646499999999998,1.0012428359625392,0.12428359625391572,3.4407899999999998,3.4416500000000001,3.4266299999999998,-0.00086000000000030496,-0.024994260039123972,0.01415999999999995,0.41153339785340304
spec06,483.xalancbmk,483.xalancbmk-716B,1.5610200000000001,1.56026,0.99951313884511406,-0.04868611548859425,0.86861997394140078,0.87235997382920083,0.86416997407490082,-0.0037399998878000495,-0.43056802744583234,0.0044499998664999652,0.51230687757591875
spec17,600.perlbench_s,600.perlbench_s-570B,1.44743,1.44469,0.99810698962989575,-0.18930103701042533,0.12873999999999999,0.12870999999999999,0.12756999999999999,3.0000000000002247e-05,0.023302780798506451,0.0011700000000000044,0.90880845114184039
spec17,602.gcc_s,602.gcc_s-1850B,1.8520700000000001,1.85121,0.99953565469987626,-0.046434530012373632,0.026289999737100004,0.026489999735100002,0.024739999752600002,-0.00019999999799999793,-0.7607455306199995,0.0015499999845000022,5.8957778623050627
