dataset,workload,trace_tag,trace_name,instructions,cycles,ipc,stlb_access,stlb_hit,stlb_miss,stlb_mpki,stlb_miss_rate,dram_rq_read_total_observed_count,dram_rq_read_pki,total_classified_read_count,stlb_miss_ptw_dram_touch_total_count,demand_data_miss,demand_data_miss_rate,demand_instruction_miss,demand_instruction_miss_rate,l1d_prefetch_miss,l1d_prefetch_miss_rate,l1i_prefetch_miss,l1i_prefetch_miss_rate,other_miss,other_miss_rate,cache_demand_count,cache_demand_share,cache_prefetch_count,cache_prefetch_share,stlb_demand_count,stlb_demand_share,stlb_prefetch_count,stlb_prefetch_share,data_demand_read_count,data_demand_read_share,inst_demand_read_count,inst_demand_read_share,cache_inst_prefetch_count,cache_inst_prefetch_share,cache_data_prefetch_count,cache_data_prefetch_share,stlb_data_demand_count,stlb_data_demand_share,stlb_inst_demand_count,stlb_inst_demand_share,stlb_l1i_pref_count,stlb_l1i_pref_share,stlb_l1d_pref_count,stlb_l1d_pref_share,unclassified_read_count,unclassified_read_share,stlb_miss_touch_dram_count,stlb_miss_touch_dram_share,stlb_miss_no_dram_touch_count,stlb_miss_no_dram_touch_share
spec17,605.mcf_s,605.mcf_s-782B,605.mcf_s-782B.champsimtrace.xz,50000001,364137624,0.13731099999999999,4455891,4395582,60309,1.20618,0.0135347,3608093,72.161900000000003,3608093,60309,57992,0.013014700000000001,0,0,2317,0.00051998599999999995,0,0,0,0,814916,0.22585781464058716,2780918,0.77074454566442718,11387,0.0031559607803900843,872,0.00024167891459560492,814916,0.22585781464058716,0,0,0,0,2780918,0.77074454566442718,11387,0.0031559607803900843,0,0,0,0,872,0.00024167891459560492,0,0,11810,0.19582483543086437,48499,0.80417516456913563
spec17,605.mcf_s,605.mcf_s-994B,605.mcf_s-994B.champsimtrace.xz,50000001,153801425,0.32509500000000002,846433,389694,456739,9.1347799999999992,0.53960399999999997,1565089,31.3018,1565089,456739,419284,0.49535400000000002,0,0,37455,0.044250400000000002,0,0,0,0,932449,0.59578017607944345,503060,0.32142581028938289,126369,0.080742373117439328,3211,0.0020516405137343628,932449,0.59578017607944345,0,0,0,0,503060,0.32142581028938289,126369,0.080742373117439328,0,0,0,0,3211,0.0020516405137343628,0,0,129133,0.28272821020320138,327606,0.71727178979679862
spec17,620.omnetpp_s,620.omnetpp_s-141B,620.omnetpp_s-141B.champsimtrace.xz,50000003,110674819,0.45177400000000001,1149483,899648,249835,4.9966999999999997,0.21734600000000001,793042,15.860799999999999,793042,249835,240584,0.20929800000000001,863,0.00075077200000000003,8388,0.0072971900000000003,0,0,0,0,464006,0.5850963757278933,290928,0.3668506838225466,37738,0.047586382562335917,370,0.00046655788722413188,462657,0.58339533089041939,1349,0.0017010448374739295,0,0,290928,0.3668506838225466,37655,0.047481722279526177,83,0.0001046602828097377,0,0,370,0.00046655788722413188,0,0,38097,0.15248864250405267,211738,0.8475113574959473
spec17,620.omnetpp_s,620.omnetpp_s-874B,620.omnetpp_s-874B.champsimtrace.xz,50000000,101071215,0.494701,1073511,854193,219318,4.3863599999999998,0.20430000000000001,723689,14.473800000000001,723689,219318,211973,0.19745799999999999,1108,0.00103213,6237,0.0058099099999999997,0,0,0,0,410404,0.56709995592029172,276969,0.38271826710092316,35992,0.049734070850876548,324,0.0004477061279085353,409450,0.56578171009922773,954,0.0013182458210640206,0,0,276969,0.38271826710092316,35898,0.049604180801421607,94,0.00012989004945494542,0,0,324,0.0004477061279085353,0,0,36324,0.16562252072333325,182994,0.83437747927666672
spec17,623.xalancbmk_s,623.xalancbmk_s-10B,623.xalancbmk_s-10B.champsimtrace.xz,50000005,79442359,0.62938700000000003,401587,119794,281793,5.6358600000000001,0.70169899999999996,1386105,27.722100000000001,1386105,281793,243052,0.60522900000000002,2662,0.0066287000000000004,36079,0.089841099999999993,0,0,0,0,643810,0.46447419207058627,706965,0.51003711840012123,34049,0.024564517118111542,1281,0.00092417241118097112,635783,0.45868314449482545,8027,0.0057910475757608553,0,0,706965,0.51003711840012123,33194,0.023947680731257734,855,0.00061683638685380978,0,0,1281,0.00092417241118097112,0,0,35357,0.12547153406933459,246436,0.87452846593066547
spec17,623.xalancbmk_s,623.xalancbmk_s-592B,623.xalancbmk_s-592B.champsimtrace.xz,50000000,48591721,1.02898,1258608,1183952,74656,1.49312,0.059316300000000002,130183,2.6036600000000001,130183,74656,71307,0.056655400000000002,1582,0.00125694,1767,0.0014039300000000001,0,0,0,0,110956,0.85230790502600184,18476,0.14192329259580744,707,0.0054308166196815255,44,0.00033798575850917556,109633,0.84214528778719189,1323,0.010162617238809983,0,0,18476,0.14192329259580744,675,0.0051850087953112158,32,0.0002458078243703095,0,0,44,0.00033798575850917556,0,0,747,0.010005893699099872,73909,0.98999410630090012
spec17,623.xalancbmk_s,623.xalancbmk_s-700B,623.xalancbmk_s-700B.champsimtrace.xz,50000000,47188415,1.05958,1469199,1384796,84403,1.6880599999999999,0.057448300000000001,85408,1.7081599999999999,85408,84403,80434,0.054746799999999998,992,0.00067519800000000001,2977,0.0020262700000000002,0,0,0,0,66414,0.77760865492693898,18248,0.21365680029973774,714,0.008359872611464968,32,0.00037467216185837392,65392,0.76564256275758713,1022,0.011966092169351817,0,0,18248,0.21365680029973774,671,0.0078564068939677781,43,0.00050346571749718995,0,0,32,0.00037467216185837392,0,0,745,0.0088267004727320113,83658,0.99117329952726796
spec17,649.fotonik3d_s,649.fotonik3d_s-10881B,649.fotonik3d_s-10881B.champsimtrace.xz,50000001,55235435,0.90521600000000002,245297,75482,169815,3.3963000000000001,0.69228299999999998,1123936,22.4787,1123936,169815,95339,0.38866800000000001,0,0,74476,0.303616,0,0,0,0,311108,0.27680223784984198,793139,0.70567986077499079,11295,0.010049504598126584,8394,0.0074683967770406857,311108,0.27680223784984198,0,0,0,0,793139,0.70567986077499079,11295,0.010049504598126584,0,0,0,0,8394,0.0074683967770406857,0,0,19576,0.1152783911904131,150239,0.88472160880958695
gap,gap.bc.twitter-10B,gap.bc.twitter-10B,gap.bc.twitter-10B.champsimtrace.xz,50000000,303018298,0.16500699999999999,1848640,60995,1787645,35.752899999999997,0.967005,5568306,111.366,5568306,1787645,1658149,0.89695599999999998,0,0,129496,0.070049299999999995,0,0,0,0,3413494,0.61302198550151521,1761131,0.31627769738229183,378292,0.06793663997632314,15389,0.0027636771398698275,3413494,0.61302198550151521,0,0,0,0,1761131,0.31627769738229183,378292,0.06793663997632314,0,0,0,0,15389,0.0027636771398698275,0,0,394557,0.22071328479647806,1393088,0.779286715203522
gap,gap.cc.twitter-10B,gap.cc.twitter-10B,gap.cc.twitter-10B.champsimtrace.xz,50000002,94277129,0.53035100000000002,179804,51268,128536,2.5707200000000001,0.71486700000000003,436043,8.7208600000000001,436043,128536,127458,0.70887199999999995,0,0,1078,0.0059954199999999996,0,0,0,0,111793,0.2563806780523939,310920,0.71304894242081629,13315,0.03053597924975289,15,3.4400277036897738e-05,111793,0.2563806780523939,0,0,0,0,310920,0.71304894242081629,13315,0.03053597924975289,0,0,0,0,15,3.4400277036897738e-05,0,0,13323,0.10365189518889649,115213,0.8963481048111035
gap,gap.pr.twitter-10B,gap.pr.twitter-10B,gap.pr.twitter-10B.champsimtrace.xz,50000004,1545896169,0.032343700000000003,7633350,1522996,6110354,122.20699999999999,0.800481,7023311,140.46600000000001,7023311,6110354,6046031,0.79205499999999995,0,0,64323,0.0084265799999999995,0,0,0,0,6109515,0.86989099585651264,883868,0.12584776610348025,28693,0.0040853950508527954,1235,0.00017584298915426073,6109515,0.86989099585651264,0,0,0,0,883868,0.12584776610348025,28693,0.0040853950508527954,0,0,0,0,1235,0.00017584298915426073,0,0,29922,0.0048969339583271277,6080432,0.99510306604167287
ligra,ligra_BellmanFord,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_33750M.length_250M,ligra_BellmanFord.com-lj.ungraph.gcc_6.3.0_O3.drop_33750M.length_250M.champsimtrace.xz,50000000,108987778,0.45876699999999998,1005127,665447,339680,6.7935999999999996,0.337947,1611743,32.234900000000003,1611743,339680,328220,0.326546,0,0,11460,0.0114015,0,0,0,0,1025348,0.63617338496273912,579535,0.35957035333797016,6015,0.0037319845657775466,845,0.00052427713351322139,1025346,0.63617214407011535,2,1.2408926236999322e-06,0,0,579535,0.35957035333797016,6015,0.0037319845657775466,0,0,0,0,845,0.00052427713351322139,0,0,6830,0.02010715967969854,332850,0.97989284032030144
ligra,ligra_CF,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M,ligra_CF.com-lj.ungraph.gcc_6.3.0_O3.drop_184750M.length_250M.champsimtrace.xz,50000005,41514165,1.20441,147446,79837,67609,1.3521799999999999,0.458534,457144,9.1428799999999999,457144,67609,64982,0.44071700000000003,0,0,2627,0.017816700000000001,0,0,0,0,265704,0.58122604693488267,161741,0.35380755298111755,29432,0.064382339044152387,267,0.00058406103984740042,265704,0.58122604693488267,0,0,0,0,161741,0.35380755298111755,29432,0.064382339044152387,0,0,0,0,267,0.00058406103984740042,0,0,29800,0.44076972000769127,37809,0.55923027999230868
ligra,ligra_Components,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_6250M.length_250M,ligra_Components.com-lj.ungraph.gcc_6.3.0_O3.drop_6250M.length_250M.champsimtrace.xz,50000001,118010668,0.42369099999999998,55804,0,55804,1.11608,1,3578515,71.570300000000003,3578515,55804,55804,1,0,0,0,0,0,0,0,0,2602173,0.72716559802040792,969258,0.27085480988622374,7084,0.0019795920933683387,0,0,2602173,0.72716559802040792,0,0,0,0,969258,0.27085480988622374,7084,0.0019795920933683387,0,0,0,0,0,0,0,0,6975,0.12499104006881227,48829,0.87500895993118777
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_21750M.length_250M,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_21750M.length_250M.champsimtrace.xz,50000003,82594328,0.60536800000000002,4005390,2661547,1343843,26.876899999999999,0.335509,2563690,51.273800000000001,2563690,1343843,1331678,0.33247100000000002,0,0,12165,0.0030371600000000001,0,0,0,0,2253919,0.87916986843183065,299118,0.11667479297418955,10262,0.004002824054390351,391,0.00015251453958941994,2253919,0.87916986843183065,0,0,0,0,299118,0.11667479297418955,10262,0.004002824054390351,0,0,0,0,391,0.00015251453958941994,0,0,10666,0.007936939062077937,1333177,0.99206306093792207
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_60750M.length_250M,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_60750M.length_250M.champsimtrace.xz,50000003,115373967,0.43337300000000001,1768127,444057,1324070,26.481400000000001,0.74885500000000005,2478688,49.573799999999999,2478688,1324070,1307596,0.739537,1,5.6556999999999995e-07,16473,0.0093166399999999993,0,0,0,0,1850603,0.74660586568378107,613226,0.24739943066654618,14206,0.0057312578267212332,653,0.00026344582295149694,1850598,0.74660384848758699,5,2.0171961941155966e-06,0,0,613226,0.24739943066654618,14204,0.0057304509482435867,2,8.0687847764623862e-07,0,0,653,0.00026344582295149694,0,0,14858,0.011221461100999192,1309212,0.9887785388990008
ligra,ligra_PageRank,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_79500M.length_250M,ligra_PageRank.com-lj.ungraph.gcc_6.3.0_O3.drop_79500M.length_250M.champsimtrace.xz,50000005,98687220,0.50665099999999996,3310685,1672209,1638476,32.769500000000001,0.49490499999999998,2857892,57.157800000000002,2857892,1638476,1622538,0.490091,0,0,15938,0.0048141099999999999,0,0,0,0,2466285,0.86297347835397564,378832,0.13255644370046174,12296,0.0043024718918699516,479,0.00016760605369272176,2466285,0.86297347835397564,0,0,0,0,378832,0.13255644370046174,12296,0.0043024718918699516,0,0,0,0,479,0.00016760605369272176,0,0,12816,0.0078219027925950698,1625660,0.99217809720740491
ligra,ligra_PageRankDelta,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M.champsimtrace.xz,50000001,72602680,0.68867999999999996,833092,463375,369717,7.3943399999999997,0.44378899999999999,924591,18.491800000000001,924591,369717,363294,0.43607899999999999,0,0,6423,0.00770983,0,0,0,0,704258,0.7616967935011264,213526,0.23094103230509491,6525,0.0070571744695762774,282,0.00030499972420237707,704255,0.76169354882320939,3,3.2446779170465642e-06,0,0,213526,0.23094103230509491,6525,0.0070571744695762774,0,0,0,0,282,0.00030499972420237707,0,0,6803,0.018400560428652186,362914,0.98159943957134776
