dataset,workload,trace_tag,permit_ipc,cppb_ipc,tlb_rescue_ipc,cppb_tlb_rescue_ipc,cppb_ipc_speedup,tlb_rescue_ipc_speedup,cppb_tlb_rescue_ipc_speedup,cppb_ipc_speedup_pct,tlb_rescue_ipc_speedup_pct,cppb_tlb_rescue_ipc_speedup_pct,permit_stlb_demand_mpki,cppb_stlb_demand_mpki,tlb_rescue_stlb_demand_mpki,cppb_tlb_rescue_stlb_demand_mpki,cppb_effective_stlb_demand_mpki,tlb_rescue_effective_stlb_demand_mpki,cppb_tlb_rescue_effective_stlb_demand_mpki,cppb_stlb_demand_mpki_reduction_pct,tlb_rescue_stlb_demand_mpki_reduction_pct,cppb_tlb_rescue_stlb_demand_mpki_reduction_pct
ligra,ligra_PageRankDelta,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_24500M.length_250M,0.68164800000000003,0.68295499999999998,0.68184900000000004,0.68158399999999997,1.0019174119193484,1.0002948736004507,0.99990610989836393,0.19174119193483552,0.029487360045066247,-0.0093890101636073808,7.17218,7.1501999999999999,7.1724899282751009,7.1501799999999998,7.1397700000000004,7.1724899282751009,7.1379700000000001,0.45188492201813091,-0.0043212562303329705,0.47698189392904045
ligra,ligra_PageRankDelta,ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,0.64261599999999997,0.64770399999999995,0.64343700000000004,0.64492700000000003,1.0079176366601517,1.0012775903494469,1.003596237877675,0.79176366601516612,0.12775903494468555,0.35962378776750459,1.1618399535264019,1.0536799789264004,1.159029965229101,1.0503699789926004,1.0511299789774005,1.159029965229101,1.0472399790552005,9.5288489789816531,0.2418567453092102,9.8636627293947843
ligra,ligra_Radii,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,0.278812,0.27882800000000002,0.27893200000000001,0.27869899999999997,1.000057386339182,1.0004303975438646,0.99959470897952729,0.0057386339181952906,0.043039754386464679,-0.040529102047270893,20.310589796894103,20.33509898324505,20.305140000000002,20.327979390160618,20.21010898949455,20.305140000000002,20.156369395308918,0.49472126808901562,0.026832292654221934,0.7593103062362494
ligra,ligra_Radii,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,0.27374900000000002,0.27369700000000002,0.27449099999999999,0.27498099999999998,0.99981004496820081,1.0027105121845192,1.0045004730610887,-0.018995503179919382,0.27105121845192315,0.45004730610886945,1.26681,1.2651300000000001,1.2672199873278001,1.2657099999999999,1.18283,1.2672199873278001,1.18303,6.6292498480435054,-0.032363758401032783,6.6134621608607391
ligra,ligra_Radii,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_36000M.length_250M,0.27706199999999997,0.27712700000000001,0.27756900000000001,0.277196,1.0002346045289503,1.0018299153258117,1.000483646259682,0.02346045289502996,0.18299153258116707,0.048364625968200237,3.3121100000000001,3.3069998677200054,3.3117998675280051,3.3081799007546029,3.222879871084805,3.3117998675280051,3.2225099033247031,2.6940569279158888,0.0093635921510792919,2.7052270810841716
qmm,qmm_fp,compute_fp_1_new,0.62531499999999995,0.62816499999999997,0.62636899999999995,0.62870800000000004,1.0045577029177295,1.0016855504825568,1.0054260652631075,0.45577029177295003,0.16855504825568079,0.54260652631075157,0.67952000000000001,0.45572000000000001,0.66688998666220023,0.44354999556450003,0.37426999999999999,0.66688998666220023,0.35642999643570006,44.921415116552865,1.8586669027842895,47.546798264112901
qmm,qmm_fp,compute_fp_5_new,0.92797099999999999,0.93027700000000002,0.92830500000000005,0.93409500000000001,1.0024849914490863,1.0003599250407611,1.0065993441605394,0.24849914490863156,0.035992504076109988,0.65993441605394221,1.3474899865251002,1.9161399616772008,1.2984899350755033,1.9084299618314007,0.95828998083420036,1.2984899350755033,0.9219799815604004,28.883331941825162,3.6363944771091061,31.577971578252885
qmm,qmm_fp,compute_fp_7_new,0.45395099999999999,0.45337899999999998,0.45288899999999999,0.45442900000000003,0.99873995210936861,0.99766054045480679,1.0010529770834298,-0.12600478906313883,-0.23394595451932121,0.10529770834297736,1.6086099678278007,1.6030599679388007,1.5863399682732007,1.5839099683218005,1.4235599715288005,1.5863399682732007,1.3988299720234005,11.50372060350241,1.3844250626317223,13.04107272738576
qmm,qmm_int,compute_int_14_new,1.7845200000000001,1.78406,1.7807200000000001,1.7850200000000001,0.99974222760182008,0.99787057584112249,1.0002801873893259,-0.025777239817992292,-0.21294241588775131,0.028018738932589216,4.9800898007964083,4.9922899500771001,4.9333799506662004,4.9485999505140006,4.7194999528050001,4.9333799506662004,4.6499899535001008,5.2326335149565972,0.93793188473706435,6.6283914648189395
qmm,qmm_int,compute_int_23_new,0.51675000000000004,0.52096799999999999,0.51675000000000004,0.52090199999999998,1.0081625544267052,1,1.0080348330914368,0.81625544267052152,0,0.80348330914368216,1.0347199586112017,1.4813999407440024,1.0336899586524018,1.4847399851526002,0.69880997204760109,1.0336899586524018,0.69838999301610005,32.463854955930117,0.099543837946491909,32.504443622264986
