dataset,workload,num_traces,permit_ipc,cppb_ipc,tlb_rescue_ipc,cppb_tlb_rescue_ipc,cppb_ipc_speedup,tlb_rescue_ipc_speedup,cppb_tlb_rescue_ipc_speedup,cppb_ipc_speedup_pct,tlb_rescue_ipc_speedup_pct,cppb_tlb_rescue_ipc_speedup_pct,permit_stlb_demand_mpki,cppb_stlb_demand_mpki,tlb_rescue_stlb_demand_mpki,cppb_tlb_rescue_stlb_demand_mpki,cppb_effective_stlb_demand_mpki,tlb_rescue_effective_stlb_demand_mpki,cppb_tlb_rescue_effective_stlb_demand_mpki,cppb_stlb_demand_mpki_reduction_pct,tlb_rescue_stlb_demand_mpki_reduction_pct,cppb_tlb_rescue_stlb_demand_mpki_reduction_pct
spec17,605.mcf_s,5,0.33132841245125821,0.33120932387132807,0.33085183606205021,0.33132021039824022,0.9996405723884374,0.99856161931395437,0.99997524494516687,-0.035942761156260161,-0.14383806860456261,-0.0024755054833125456,10.932221627277455,10.897705627376215,10.931799761318072,10.896971761716653,10.868591628074956,10.931799761318072,10.866953762404732,0.58204088219117045,0.003858922493216177,0.59702288425868
spec17,620.omnetpp_s,2,0.49024391767364139,0.49050686110593805,0.49008864543366026,0.49021414496115873,1.0005363522581667,0.99968327554022929,0.99993926959334067,0.053635225816672794,-0.031672445977071195,-0.0060730406659326164,4.5094949516303009,4.5355399515491008,4.5096199516405013,4.5362099515515011,4.3964199526901009,4.5096199516405013,4.3994299527097009,2.5074869836437141,-0.0027719292635008941,2.4407389319907935
spec17,623.xalancbmk_s,3,0.9388180277333259,0.93876565483250374,0.9391856871576223,0.93772073985840432,0.99994421400178202,1.0003916194762303,0.99883120280767201,-0.0055785998217983135,0.039161947623034266,-0.11687971923279861,2.6089166029348023,2.5870366028690692,2.6070199032953378,2.5864799202666706,2.5650199364940023,2.6070199032953378,2.5638832539611704,1.6825630375236988,0.072700661927282972,1.7261321777389593
spec17,649.fotonik3d_s,1,1.1654599999999999,1.1669099999999999,1.1718299999999999,1.17075,1.0012441439431641,1.0054656530468655,1.0045389803167848,0.12441439431640777,0.54656530468655262,0.45389803167847909,0.012619999369000032,0.38210998471560059,0.0086799995660000219,0.55415998891680018,0.0021699999132000036,0.0086799995660000219,9.999999800000004e-05,82.805071143423149,31.2202852614897,99.207606949286841
gap,bc,11,0.31431245430653199,0.31450066483037997,0.31368800087270499,0.31392486526242863,1.0005988007196955,0.99801327174513443,0.99876686704967366,0.059880071969553583,-0.19867282548655663,-0.12331329503263433,18.331266114442819,18.33211678026894,18.330988682421637,18.331614942058806,18.199752239416057,18.330988682421637,18.178772220416967,0.71742930469568256,0.0015134362212121388,0.83187867697641638
gap,bfs,18,0.23152752984759992,0.23161248868099346,0.23110898314193043,0.23120023929906799,1.0003669491634515,0.99819223784771949,0.99858638603907124,0.036694916345147988,-0.18077621522805121,-0.14136139609287612,9.5406071037278704,9.3527427154340845,9.5396221270589265,9.3519160440698315,9.3267038270639695,9.5396221270589265,9.3253021556425075,2.2420300337105514,0.010324046030141254,2.2567216713204274
gap,cc,18,0.37986641491017537,0.38016372490358302,0.38019886605060682,0.3805977250768669,1.0007826698590292,1.0008751790823891,1.0019251772149018,0.078266985902919473,0.087517908238909925,0.19251772149018187,12.220154276702367,12.199838677750826,12.214309230414024,12.193153654415541,12.145872568519803,12.214309230414024,12.134589766970185,0.60786227817255511,0.047831198821168819,0.7001917307648875
gap,pr,8,0.02956611558492107,0.029562305943120884,0.029562075187964755,0.029562273630682843,0.99987114838304503,0.999863343666343,0.99987005549554886,-0.012885161695497249,-0.013665633365700369,-0.012994450445114047,146.34984300327369,146.36803815819928,146.34970445067853,146.36765283649714,146.25952441051058,146.34970445067853,146.25745783900848,0.061714171269111606,9.4672185713129409e-05,0.0631262476059824
gap,sssp,10,0.21375426340469306,0.21380662522635377,0.21312721089026915,0.21323181446599793,1.0002449627007513,0.99706647949642646,0.99755584318940094,0.024496270075125004,-0.2933520503573539,-0.2444156810599063,52.938719008211002,52.931242198884874,52.938855686785324,52.929859020298053,52.820436200075576,52.938855686785324,52.810519021882556,0.22343345353158517,-0.00025818262490151511,0.2421667708063735
gap,tc,6,0.15662441827996845,0.15688966534578783,0.15691431322917407,0.15665639600709502,1.0016935230708741,1.001850892423986,1.0002041682100258,0.16935230708741145,0.18508924239859503,0.020416821002577912,14.382401575156235,14.38283990848425,14.380969908487534,14.38135977934124,14.314073242033267,14.380969908487534,14.302613113306473,0.47508291828672888,0.0099542949153486049,0.55476452547109645
ligra,ligra_BC,1,0.55940900000000005,0.55981000000000003,0.55941300000000005,0.55965200000000004,1.0007168279380561,1.0000071504033721,1.0004343870048569,0.071682793805605272,0.00071504033720692917,0.04343870048568732,0.73196997804090069,0.70442997886710068,0.6830299795091006,0.65413998037580057,0.64721998058340058,0.6830299795091006,0.59052998228410059,11.578343374728473,6.68606636884026,19.323196305859526
ligra,ligra_BFS,1,0.62271900000000002,0.62368299999999999,0.62322200000000005,0.62444599999999995,1.0015480497624127,1.0008077479569437,1.0027733215141981,0.15480497624127398,0.080774795694371626,0.27733215141980683,0.77446999999999999,0.77952999999999995,0.77151999999999998,0.77534999999999998,0.71735000000000004,0.77151999999999998,0.71203000000000005,7.3753663795886109,0.38090565160691092,8.0622877580797123
ligra,ligra_BellmanFord,1,0.40173300000000001,0.40222200000000002,0.401893,0.40202300000000002,1.001217226366766,1.0003982744758335,1.0007218724874483,0.12172263667660221,0.03982744758335155,0.072187248744826071,5.91709,5.7581698848366019,5.9079999409200008,5.7421898851562023,5.7495498850090021,5.9079999409200008,5.7317798853644026,2.8314613262768962,0.15362380967670619,3.1317778610025715
ligra,ligra_CF,1,1.07325,1.0755399999999999,1.07273,1.0763799999999999,1.0021337060330771,0.99951549033310028,1.0029163754949917,0.21337060330770541,-0.048450966689972397,0.29163754949916854,1.7019199659616007,1.7025999659480007,1.7017399659652006,1.7005299659894006,1.6578499668430007,1.7017399659652006,1.6520899669582008,2.5894284102660481,0.010576290307418024,2.9278697001034026
ligra,ligra_Components,1,0.453374,0.453293,0.45327299999999998,0.453546,0.99982133955630448,0.99977722586650308,1.0003793777322916,-0.017866044369552192,-0.022277413349691688,0.037937773229157479,3.0712000000000002,2.9865998805360046,3.0876199999999998,2.9875500000000001,2.8925898842964046,3.0876199999999998,2.87547,5.8156458616695605,-0.53464443865589573,6.3730789268038652
ligra,ligra_Components-Shortcut,1,0.467553,0.46697699999999998,0.46648499999999998,0.46672999999999998,0.99876805410295721,0.9977157669825667,0.99823977174780176,-0.12319458970427855,-0.22842330174333014,-0.17602282521982371,1.107749966767501,1.0662899680113009,1.1160399776792005,1.0669900000000001,0.99821997005340091,1.1160399776792005,0.99212999999999996,9.8876100203114436,-0.74836480798012861,10.437370366608
ligra,ligra_PageRank,3,0.63590669543550415,0.63665692376792771,0.6356263920461438,0.63556289674032185,1.0011797773758455,0.99955920673367293,0.99945935669863195,0.11797773758455143,-0.044079326632706639,-0.054064330136804895,21.964179453078017,21.974366228221744,21.915903014804538,21.939606098518663,21.655459566530677,21.915903014804538,21.507909438221429,1.405560754986801,0.21979622947723154,2.0773369468744196
ligra,ligra_PageRankDelta,3,0.65752475299791113,0.65990288882329373,0.65812837022541404,0.65844420680872517,1.0036168004543402,1.0009180144545904,1.0013983561936215,0.36168004543402077,0.091801445459038788,0.13983561936214972,3.2987766355523678,3.252943300392968,3.2620799402560685,3.2154199689023684,3.2461499671999685,3.2620799402560685,3.2083333023552343,1.5953389442988852,1.1124334670254088,2.7417234687061254
ligra,ligra_Radii,3,0.27653301539743219,0.2765424166317641,0.27699109278425643,0.27695445288630566,1.0000339967881173,1.001656501615787,1.0015240042432825,0.0033996788117329757,0.16565016157870094,0.1524004243282473,8.2965032656313671,8.302409616988351,8.2947199516186014,8.3006230969717407,8.2052729535264515,8.2947199516186014,8.1873030995445415,1.0996236508800217,0.021494766598273429,1.3162191659610634
