dataset,workload,trace_tag,permit_dtlb_real_demand_mpki,cppb_dtlb_real_demand_mpki,tlb_rescue_dtlb_real_demand_mpki,cppb_tlb_rescue_dtlb_real_demand_mpki,cppb_dtlb_real_demand_mpki_reduction_pct,tlb_rescue_dtlb_real_demand_mpki_reduction_pct,cppb_tlb_rescue_dtlb_real_demand_mpki_reduction_pct
ligra,ligra_Radii,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,51.754260000000002,51.7834,52.244479477555203,52.428539999999998,-0.056304543819196695,-0.9472060416962691,-1.3028492726975482
ligra,ligra_Radii,ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_36000M.length_250M,24.91197,24.936409002543641,25.712338971506441,25.760469227185922,-0.098101444982634511,-3.2127887577997338,-3.405990081016963
qmm,qmm_fp,compute_fp_1_new,9.6884599999999992,9.3050999999999995,11.005379779892404,10.737399892626001,3.9568724028380076,-13.59266364202778,-10.826693743133609
qmm,qmm_fp,compute_fp_5_new,17.360279826397203,17.191529656169408,17.591779120411044,17.434249651315007,0.97204752409119077,-1.3334997841557561,-0.42608659340461763
qmm,qmm_fp,compute_fp_7_new,20.918689581626207,20.85233958295321,21.348189573036208,21.303199573936009,0.31718047353824774,-2.0531878430245953,-1.8381170140195247
qmm,qmm_int,compute_int_14_new,8.0759396769624132,8.0904299190957012,8.3697099163029005,8.3150799168492,-0.17942484358350885,-3.6375982373729521,-2.9611444544213494
qmm,qmm_int,compute_int_23_new,9.9188696032452164,10.335579586576817,10.147549594098017,10.6470598935294,-4.2011842074752392,-2.3055045584829736,-7.3414644955705155
qmm,qmm_int,compute_int_27_new,8.450229915497701,8.3803300000000007,9.0680695465965222,8.9941300000000002,0.82719542777769384,-7.3115126721665202,-6.4365122599183699
qmm,qmm_int,compute_int_2_new,107.71626892283732,107.69596892304031,107.72325892276741,107.72692892273071,0.018845806673406518,-0.0064892703766972204,-0.0098963694156850579
qmm,qmm_int,compute_int_34_new,5.6339097183045137,5.3360397331980129,6.7689296615535168,6.3338200000000002,5.2870919130763578,-20.14622171813183,-12.423171770422336
qmm,qmm_int,compute_int_37_new,63.758069362419306,63.712318725753626,63.816508723669827,63.806268723874624,0.071756621747154359,-0.091657984369541978,-0.075597272529281945
qmm,qmm_int,compute_int_38_new,25.791049999999998,25.778189999999999,25.789599742104002,25.783989999999999,0.049862258419097749,0.0056231052865118869,0.027373837048116911
qmm,qmm_int,compute_int_45_new,21.24082936277512,20.006269399811917,24.677639753223602,23.041639769583604,5.8122022538667384,-16.180208087691451,-8.4780607011722076
qmm,qmm_srv,srv_0_new,16.988989150550541,16.990149150492542,16.988009150599542,16.990119150494042,-0.0068279515144764602,0.0057684417967163171,-0.0066513665615275386
qmm,qmm_srv,srv_10_new,16.860029999999998,16.85943,16.862699831373003,16.860429831395702,0.0035587125289726629,-0.015835270595632167,-0.0023714749956216252
qmm,qmm_srv,srv_1_new,70.047917198083312,71.263247149470118,70.54801717807932,71.776047128958112,-1.7349979842370855,-0.71393982862018035,-2.4670682584150949
qmm,qmm_srv,srv_2_new,17.208919999999999,17.208770000000001,17.208300000000001,17.20682,0.00087164098617753538,0.0036027827428952719,0.012202973806596518
qmm,qmm_srv,srv_3_new,15.93061,15.93336,15.92919,15.93055,-0.017262364717995915,0.0089136574180082029,0.00037663341202476275
qmm,qmm_srv,srv_4_new,17.190899828091002,17.192630000000001,17.192769999999999,17.190729828092703,-0.010064463909986721,-0.010878848272621866,0.00098889528761247902
qmm,qmm_srv,srv_5_new,17.334159653316807,17.333799653324007,17.335819653283608,17.337479653250409,0.0020768240283852712,-0.0095764663531561212,-0.019152932706290038
qmm,qmm_srv,srv_60_new,17.422079477337615,17.418919477432414,17.415299477541016,17.416639477500816,0.01813790316655961,0.038916134009248093,0.031224744691793482
qmm,qmm_srv,srv_61_new,16.751619664967606,16.753969664920607,16.758219664835607,16.757679497269613,-0.014028493960593913,-0.039399174527599001,-0.036174605340888455
qmm,qmm_srv,srv_62_new,17.07865,17.080190000000002,17.075340000000001,17.077380000000002,-0.0090171061530197605,0.01938092296521754,0.0074361849443538297
qmm,qmm_srv,srv_63_new,17.277629481671116,17.277389481678316,17.280829481575115,17.279199481624016,0.0013890794049897792,-0.01852105873316745,-0.009086894440946125
qmm,qmm_srv,srv_64_new,17.049109147544542,17.059419317623227,17.060549488183515,17.056959317721628,-0.060473365437818671,-0.067102278130581894,-0.046044459620442346
qmm,qmm_srv,srv_65_new,16.09694,16.09864,16.099409999999999,16.097529999999999,-0.010561013459708946,-0.01534453132086,-0.0036652929065850159
qmm,qmm_srv,srv_66_new,16.967039321318428,16.969509321219626,16.967169321313229,16.973629321054826,-0.014557636452772194,-0.00076619139226519195,-0.038840009807250553
qmm,qmm_srv,srv_67_new,17.131729314730826,17.134389314624428,17.133089314676429,17.137039314518429,-0.015526744817950799,-0.0079384860723452633,-0.030995118414800515
qmm,qmm_srv,srv_68_new,16.113509677729805,16.113089677738206,16.110049677799008,16.113049677739006,0.0026065084515969339,0.021472664863197988,0.0028547473517437361
