trace_tag,dataset,workload,Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_vberti_cross_page_prefetch_hit,2118,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_vberti_cross_page_prefetch_miss,22708,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.914686,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_vberti_cross_page_prefetch_mpki,0.22708,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_cross_page_prefetch_issued,24826,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_cross_page_prefetch_lookups,24826,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_cross_page_prefetch_useful,267,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_cross_page_prefetch_useless,22441,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_cross_page_prefetch_late,0,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_cross_page_prefetch_too_early,82,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.00365403,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_cross_page_prefetch_pollution_evict,9317,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.410296,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_cross_page_prefetch_accuracy,0.0107549,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,Core_0_STLB_cross_page_prefetch_coverage,0.00229281,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,DRAM_read_traffic_MPKI,19.759,19.7949,19.0604,-0.181359845213%,3.66519065707%
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,cache_demand.count,442990,487342,726461,-9.10079574508%,-39.0208146067%
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,cache_prefetch.count,1526713,1485998,1173445,2.73990947498%,30.105203056%
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,stlb_demand.count,3336,6152,6136,-45.7737321196%,-45.6323337679%
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,stlb_prefetch.count,2864,0,0,,
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,stlb_miss_touch_dram.count,6149,6101,6091,0.786756269464%,0.952224593663%
ligra_PageRankDelta.com-lj.ungraph.gcc_6.3.0_O3.drop_52000M.length_250M,ligra,ligra_PageRankDelta,stlb_miss_touch_dram.share,4.43,4.4,4.39,0.681818181818%,0.911161731207%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,CPU 0 cumulative IPC,0.2788,0.2783,0.2707,0.179662234998%,2.99224233469%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_L1D_demand_MPKI,41.6273,42.341,58.07,-1.68560024562%,-28.3153091097%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_L2C_demand_MPKI,34.8425,34.9738,38.4669,-0.37542388874%,-9.42212655556%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_LLC_demand_MPKI,33.2436,33.3682,36.6047,-0.373409413753%,-9.18215420424%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_L1D_prefetch_requested,125837998,108394660,0,16.0924329667%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_L1D_prefetch_issued,25509579,24178664,0,5.50450182028%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_L1D_prefetch_useful,864830,852557,0,1.43955184228%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_L1D_prefetch_useless,39132,36607,0,6.89758789303%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_L1D_prefetch_late,22991,21460,0,7.13420316869%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_L1D_prefetch_accuracy,0.0339022,0.0352607,0,-3.85273122768%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_L1D_prefetch_coverage,0.172018,0.167607,0,2.63175165715%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_Requested,125837998,108394660,0,16.0924329667%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_Cross_page_prefetch_in_Requested,16706516,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_Same_page_prefetch_in_Requested,109131482,108394660,0,0.679758578513%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_Cross_page_prefetch_of_Requested,0.132762,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_Issued,25509579,24178664,0,5.50450182028%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0554211,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_PQ_Drop_Rate,0.797282,0.776939,0,2.61835227733%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_Cross_page_PQ_Drop_rate,0.915376,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_demand_mpki,32.3684,33.0203,33.4285,-1.97424008867%,-3.17124609241%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_vberti_same_page_prefetch_mpki,0.02318,0.02613,0,-11.2897053196%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_vberti_cross_page_prefetch,1035188,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_vberti_cross_page_prefetch_hit,985591,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_vberti_cross_page_prefetch_miss,49597,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,21358,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0479111,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.49597,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_cross_page_prefetch_issued,1035188,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_cross_page_prefetch_lookups,1035188,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_cross_page_prefetch_useful,17397,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_cross_page_prefetch_useless,10842,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_cross_page_prefetch_late,285,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_cross_page_prefetch_accuracy,0.0168056,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_cross_page_prefetch_coverage,0.00534596,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_demand_access,2517766,2533550,2533970,-0.62299934874%,-0.639470869821%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_demand_hit,486707,487139,487586,-0.0886810540729%,-0.180275889792%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_demand_miss,2031059,2046411,2046384,-0.750191432708%,-0.748881930273%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_demand_mshr_merge,0,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_demand_miss_rate,0.806691,0.807725,0.80758,-0.128013866105%,-0.110081973303%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_demand_mpki,20.3106,20.4641,20.4638,-0.750094067171%,-0.748639060194%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_prefetch_access,30018,2007,0,1395.6651719%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_prefetch_hit,6418,2005,0,220.099750623%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_prefetch_miss,23600,2,0,1179900%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_prefetch_miss_rate,0.786195,0.000996512,0,78794.6846601%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_prefetch_mpki,0.236,2e-05,0,1179900%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_same_page_prefetch_mpki,1e-05,2e-05,0,-50%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_cross_page_prefetch,28239,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_cross_page_prefetch_hit,4640,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_cross_page_prefetch_miss,23599,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.835688,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_cross_page_prefetch_mpki,0.23599,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_cross_page_prefetch_issued,28239,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_cross_page_prefetch_lookups,28239,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_cross_page_prefetch_useful,5219,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_cross_page_prefetch_useless,18380,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_cross_page_prefetch_late,0,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_cross_page_prefetch_too_early,6368,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.346464,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_cross_page_prefetch_pollution_evict,19444,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.823933,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_cross_page_prefetch_accuracy,0.184815,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,Core_0_STLB_cross_page_prefetch_coverage,0.00256301,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,DRAM_read_traffic_MPKI,46.5599,46.381,44.8217,0.385718289817%,3.87803229239%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,cache_demand.count,3320897,3333417,3657212,-0.375590572677%,-9.19593942052%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,cache_prefetch.count,1252082,1222518,741538,2.4182875017%,68.8493374581%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,stlb_demand.count,80894,82168,83422,-1.55048193944%,-3.03037568028%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,stlb_prefetch.count,2117,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,stlb_miss_touch_dram.count,83030,82182,83399,1.03185612421%,-0.442451348338%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_25000M.length_250M,ligra,ligra_Radii,stlb_miss_touch_dram.share,4.04,4.02,4.08,0.497512437811%,-0.980392156863%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,CPU 0 cumulative IPC,0.2737,0.2724,0.2712,0.477239353891%,0.921828908555%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_L1D_demand_MPKI,53.9602,54.7912,70.2202,-1.51666691001%,-23.1557301175%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_L2C_demand_MPKI,30.9301,31.2251,31.7733,-0.944752779014%,-2.65380051805%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_LLC_demand_MPKI,9.8459,9.99309,10.4568,-1.47291778619%,-5.842131436%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_L1D_prefetch_requested,125317693,110823487,0,13.0786409924%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_L1D_prefetch_issued,42700219,41495812,0,2.9024784477%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_L1D_prefetch_useful,1100060,1080296,0,1.82949858187%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_L1D_prefetch_useless,47128,37232,0,26.5792866352%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_L1D_prefetch_late,8957,6873,0,30.3215480867%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_L1D_prefetch_accuracy,0.0257624,0.0260339,0,-1.04287102585%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_L1D_prefetch_coverage,0.169342,0.164694,0,2.82220360183%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_Requested,125317693,110823487,0,13.0786409924%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_Cross_page_prefetch_in_Requested,13899272,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_Same_page_prefetch_in_Requested,111418421,110823487,0,0.536830247906%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_Cross_page_prefetch_of_Requested,0.110912,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_Issued,42700219,41495812,0,2.9024784477%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_Cross_page_prefetch_of_Issued,0.0626279,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_PQ_Drop_Rate,0.659264,0.625568,0,5.38646478081%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_vBerti_Cross_page_PQ_Drop_rate,0.8076,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_demand_mpki,50.9356,51.1681,51.5482,-0.454384665446%,-1.18840231085%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_vberti_same_page_prefetch_mpki,0.00724,0.00731,0,-0.957592339261%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_vberti_cross_page_prefetch,2027966,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_vberti_cross_page_prefetch_hit,1946828,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_vberti_cross_page_prefetch_miss,81138,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,44138,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0400095,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.81138,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_cross_page_prefetch_issued,2027966,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_cross_page_prefetch_lookups,2027966,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_cross_page_prefetch_useful,17200,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_cross_page_prefetch_useless,19800,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_cross_page_prefetch_late,207,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_cross_page_prefetch_accuracy,0.0084814,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_DTLB_cross_page_prefetch_coverage,0.00336545,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_demand_access,4709903,4697478,4703941,0.264503633652%,0.126744786978%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_demand_hit,4583222,4553572,4560009,0.651137173191%,0.509056012828%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_demand_miss,126681,143906,143932,-11.9696190569%,-11.9855209404%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_demand_mshr_merge,0,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_demand_miss_rate,0.0268967,0.0306347,0.0305982,-12.2018495366%,-12.0971168239%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_demand_mpki,1.26681,1.43906,1.43932,-11.9696190569%,-11.9855209404%
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_prefetch_access,37283,274,0,13506.9343066%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_prefetch_hit,19714,274,0,7094.89051095%,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_prefetch_miss,17569,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_prefetch_miss_rate,0.471234,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_prefetch_mpki,0.17569,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_cross_page_prefetch,37000,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_cross_page_prefetch_hit,19431,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_cross_page_prefetch_miss,17569,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.474838,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_vberti_cross_page_prefetch_mpki,0.17569,0,0,,
ligra_Radii.com-lj.ungraph.gcc_6.3.0_O3.drop_32000M.length_250M,ligra,ligra_Radii,Core_0_STLB_cross_page_prefetch_issued,37000,0,0,,
